Recipient,Transect,Gen,SegPos,Donor,Plant_ID,Sequence,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,skel_weight_mg,Sym,ALL_closed_fruit,ALL_open_fruit,ALL_filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,mean_seed_mass_mg,corolla_diam_mm,photo_date,leaf_area_mm2,leaf_dryweight_mg,SLA,d13C,sample_weight_mg,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
HR_073,5,G1,11R,HR_171,2,191,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,1900-01-01,,,36.08,-,12,3,33,52,15,2.75,41.25,2.463179825,23.404,2024-04-05,,,,-30,3.49,1,1,1,1
HR_073,7,G2,11L,HR_171,5,280,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,2024-05-17,2024-04-20,,,,13.75,X,4,2,21,31,6,5.25,31.5,1.280416667,23.53,2024-04-20,27.664,1.51,18.320529801324504,-30.73,4.34,1,1,1,1
HR_073,8,G1,6R,HR_171,5,321,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,13.78,-,6,2,14,15,8,2.333333333,18.66666667,2.031428571,22.165,2024-04-05,17.247,1.06,16.27075471698113,-31.38,5.01,1,1,1,1
HR_078,3,G1,42L,HR_066,2,132,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-17,42,,2024-04-20,1900-01-05,1900-01-01,,,-,35,5,76,161,40,2.171428571,86.85714286,2.213865079,24.097,2024-04-05,29.45,1.68,17.529761904761905,,,1,1,1,1
HR_078,4,G2,12R,HR_066,3,147,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,12.97,X,2,2,5,7,4,2.5,10,1.086,,,21.102,1.16,18.19137931034483,-28.27,3.96,1,1,1,1
HR_078,5,G1,5R,HR_066,1,185,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,15.21,-,0,0,0,0,0,,0,,23.398,2024-04-05,,,,-31.37,4.09,1,0,0,0
HR_078,8,G1,16R,HR_066,1,331,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,1.28,-,0,0,0,0,0,,0,,,,,,,,,1,0,0,0
HR_078,8,G2,12R,HR_066,3,327,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,4.31,X,1,0,1,4,1,1,1,0.7,24.804,2024-04-05,24.448,1.19,20.544537815126052,-30.31,2.14,1,1,1,1
HR_079,2,G1,44R,HR_160,2,89,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,2024-04-20,,,,14.4,-,3,1,5,7,4,1.666666667,6.666666667,1.83,22.567,2024-04-05,29.084,1.56,18.643589743589743,-30.2,4.65,1,1,1,1
HR_079,3,G2,31R,HR_160,1,121,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,2024-04-20,1900-01-01,,,7.97,X,3,0,0,12,3,0,0,,23.152,2024-04-20,,,,-30.47,2.69,1,1,1,0
HR_079,4,G2,41L,HR_160,5,176,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,9.97,X,1,2,3,5,3,3,9,0.84,21.569,2024-04-05,,,,-31.32,5.28,1,1,1,1
HR_079,5,G1,13R,HR_160,5,193,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,15.66,-,1,2,5,5,3,5,15,2.298,20.155,2024-04-05,,,,-29.4,4.8,1,1,1,1
HR_079,8,G1,10L,HR_160,4,325,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,17.67,-,5,0,4,20,5,0.8,4,1.8175,22.309,2024-04-05,,,,-30.44,3.87,1,1,1,1
HR_079,8,G2,20R,HR_160,3,335,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,8.74,X,0,1,0,0,1,,,,,,,,,-30.61,4.68,1,1,0,0
HR_080,5,G1,39L,HR_034,3,219,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,24.1,-,4,2,2,3,6,0.5,3,2.39,23.111,2024-04-05,,,,-30.06,4.13,1,1,1,1
HR_080,6,G2,4R,HR_034,1,229,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,10.71,X,0,5,0,0,5,,,,23.411,2024-03-23,,,,-30.94,2.4,1,1,0,0
HR_080,7,G1,10R,HR_034,4,279,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,,1900-01-02,,,,-,9,0,24,38,9,2.666666667,24,2.193403361,23.67,2024-04-20,40.801,2.4,17.00041666666667,,,1,1,1,1
HR_080,8,G1,14L,HR_034,4,329,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,4.4,-,0,0,0,0,0,,0,,22.47,2024-04-20,,,,-30.74,1.43,1,0,0,0
HR_080,9,G2,7R,HR_034,2,367,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,,,12.78,X,4,1,20,24,5,5,25,1.702,,,,,,-31.15,3.73,1,1,1,1
HR_083,3,G2,24L,HR_135,4,114,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,22.66,X,10,3,18,31,13,1.8,23.4,2.43375,26.147,2024-04-20,32.113,1.56,20.58525641025641,-29.58,3.03,1,1,1,1
HR_083,4,G2,36L,HR_135,1,171,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,7.95,X,0,2,0,0,2,,,,,,24.123,1.08,22.336111111111112,-30.68,1.98,1,1,0,0
HR_083,5,G1,44R,HR_135,1,224,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,2024-03-23,,,,87.1,-,22,5,115,149,27,5.227272727,141.1363636,2.000666667,21.375,2024-03-23,,,,-29.21,4.08,1,1,1,1
HR_083,7,G1,27R,HR_135,5,297,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,2024-05-17,2024-04-20,1900-01-04,,,23.94,-,7,0,3,5,7,0.4285714286,3,5.1575,,,47.462,2.49,19.061044176706826,-28.19,3.4,1,1,1,1
HR_083,7,G2,6R,HR_135,1,294,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,6.3,X,3,0,3,3,3,1,3,2.253333333,27.074,2024-04-05,,,,-30.46,2.36,1,1,1,1
HR_083,8,G1,44R,HR_135,1,359,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,4.89,-,0,0,0,0,0,,0,,,,,,,-30.18,3.09,1,0,0,0
HR_085,4,G2,42L,HR_157,4,177,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-20,,,,13.79,X,1,2,6,6,3,6,18,2.446666667,20.457,2024-04-05,,,,-30.5,2.28,1,1,1,1
HR_085,5,G1,18R,HR_157,5,198,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,,,,13.76,-,11,0,49,56,11,4.454545455,49,2.434181818,24.603,2024-04-05,,,,-30.19,2.15,1,1,1,1
HR_085,6,G2,27L,HR_157,5,252,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,4.85,X,1,0,4,4,1,4,4,2.41,24.204,2024-04-05,,,,-30.75,2.86,1,1,1,1
HR_085,8,G1,21R,HR_157,3,336,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,,-,0,0,0,0,0,,0,,13.418,2024-04-20,,,,,,1,0,0,0
HR_085,8,G2,44L,HR_157,4,359,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,1.93,X,0,0,0,0,0,,0,,,,,,,,,1,0,0,0
HR_085,9,G1,36R,HR_157,2,396,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,9.83,-,1,0,0,5,1,0,0,,26.661,2024-04-20,13.326,0.74,18.008108108108107,-30.3,2.65,1,1,1,0
HR_086,1,G2,13L,HR_125,4,13,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,5.33,X,2,0,5,9,2,2.5,5,1.426,22.521,2024-04-05,45.57,2.82,16.159574468085108,-30.64,2.48,1,1,1,1
HR_086,8,G2,19R,HR_125,2,334,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,3.04,X,2,0,4,7,2,2,4,1.9375,19.885,2024-04-05,,,,-29.61,2,1,1,1,1
HR_086,9,G1,21R,HR_125,2,381,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,10.24,-,2,0,8,8,2,4,8,2.33,,,,,,,,1,1,1,1
HR_086,9,G2,4R,HR_125,1,364,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,30.25,X,6,3,15,19,9,2.5,22.5,1.619333333,22.422,2024-04-05,,,,-29.47,4.66,1,1,1,1
HR_087,1,G1,19R,HR_066,1,19,TRUE,2022-11-10,2022-11-13,2024-05-04,541,538,2024-05-04,0,,,,,,,-,0,0,0,0,0,,0,,,,,,,,,1,0,0,0
HR_087,6,G2,33L,HR_066,4,258,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,2024-03-23,,,,19.05,X,5,7,8,10,12,1.6,19.2,1.28625,,,22.654,1.15,19.69913043478261,-30.68,3.95,1,1,1,1
HR_087,6,G2,7L,HR_066,5,232,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,,,6.29,X,4,3,3,5,7,0.75,5.25,4.41,17.996,2024-03-23,17.096,0.77,22.2025974025974,-30.86,0.73,1,1,1,1
HR_087,7,G1,26L,HR_066,5,296,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,2.81,-,1,0,3,3,1,3,3,0.4833333333,21.65,2024-04-05,,,,-30.38,1.23,1,1,1,1
HR_087,7,G1,43L,HR_066,4,313,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,2.11,-,0,0,0,0,0,,0,,,,,,,,,1,0,0,0
HR_087,7,G2,24R,HR_066,5,293,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,2024-05-17,2024-04-20,1900-01-02,,,,X,5,0,11,15,5,2.2,11,1.097,,,34.243,1.68,20.382738095238096,-32.3,3.15,1,1,1,1
HR_088,2,G2,13R,HR_157,3,58,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,5.21,X,2,0,2,2,2,1,2,2.05,18.168,2024-04-20,18.407,0.96,19.173958333333335,-31.55,2.35,1,1,1,1
HR_088,3,G1,1L,HR_157,1,91,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,7.69,-,1,1,2,2,2,2,4,2.52,32.842,2024-04-05,20.614,0.82,25.139024390243904,-30.43,3.68,1,1,1,1
HR_088,4,G1,23R,HR_157,3,158,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,15.33,-,1,2,3,6,3,3,9,2.496666667,,,19.317,0.89,21.70449438202247,-31.24,4.06,1,1,1,1
HR_088,4,G2,15L,HR_157,1,150,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-20,,,,17.97,X,5,1,18,19,6,3.6,21.6,2.156666667,21.586,2024-04-20,32.859,1.63,20.158895705521473,-31.19,3.79,1,1,1,1
HR_088,6,G2,44R,HR_157,3,269,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-05,13,,2024-04-05,,,,,X,0,2,0,0,2,,,,23.32,2024-04-05,,,,,,1,1,0,0
HR_088,7,G1,36R,HR_157,3,306,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,2024-05-17,2024-04-20,,,,,-,4,1,14,20,5,3.5,17.5,1.67,25.467,2024-04-20,50.813,2.14,23.744392523364485,-30.47,4.86,1,1,1,1
HR_092,2,G1,36R,HR_053,1,81,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,1.08,-,1,0,0,2,1,0,0,,27.209,2024-04-05,33.78,1.6,21.1125,,,1,1,1,0
HR_092,5,G1,26L,HR_053,5,206,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,2024-05-16,2024-04-20,1900-01-02,,,4.61,-,3,0,0,0,3,0,0,,24.494,2024-04-20,27.085,1.64,16.515243902439025,-28.18,2.03,1,1,1,0
HR_092,7,G1,8R,HR_053,4,277,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,69.29,-,0,0,0,0,0,,0,,22.427,2024-04-05,,,,-29.91,4.04,1,0,0,0
HR_092,9,G2,15R,HR_053,4,375,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,15.82,X,4,2,7,17,6,1.75,10.5,2.002857143,24.919,2024-04-05,,,,-30.21,5.59,1,1,1,1
HR_092,9,G2,39L,HR_053,3,399,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,30.08,X,0,14,0,0,14,,,,,,,,,-30.33,3.47,1,1,0,0
HR_092,9,G2,43R,HR_053,1,403,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,,X,0,0,0,0,0,,0,,,,,,,,,1,0,0,0
HR_095,1,G1,11R,HR_157,1,11,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,2.87,-,1,0,0,2,1,0,0,,,,,,,,,0,1,1,0
HR_095,1,G1,9L,HR_157,4,9,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,11.57,-,3,0,0,8,3,0,0,,25.859,2024-04-20,33.432,1.74,19.21379310344828,-31.01,4.22,1,1,1,0
HR_095,3,G2,29L,HR_157,3,119,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,2024-04-20,,,,5.75,X,1,0,2,3,1,2,2,3.225,23.575,2024-04-20,,,,-30.86,2.61,1,1,1,1
HR_095,7,G1,9L,HR_157,2,278,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-05-04,395,2024-05-17,2023-04-05,1900-01-01,,,49.65,-,17,3,73,93,20,4.294117647,85.88235294,1.779333333,,,44.404,3.17,14.007570977917982,-29.61,2.29,1,1,1,1
HR_095,7,G2,6L,HR_157,5,294,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,6.86,X,2,0,6,8,2,3,6,1.846666667,23.045,2024-04-05,15.373,0.62,24.79516129032258,-29.84,2.57,1,1,1,1
HR_095,8,G2,16L,HR_157,2,331,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,,X,0,0,0,0,0,,0,,,,,,,,,1,0,0,0
HR_101,1,G2,44L,HR_168,3,44,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,5.65,X,2,0,14,14,2,7,14,1.219285714,22.09,2024-04-05,,,,-29.81,0.85,1,1,1,1
HR_101,2,G1,44L,HR_168,1,89,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,3.89,-,1,0,0,0,1,0,0,,22.24,2024-04-20,25.745,1.2,21.45416666666667,,,1,1,1,0
HR_101,5,G1,24L,HR_168,5,204,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,18.45,-,5,1,19,23,6,3.8,22.8,2.779264706,21.229,2024-04-05,11.16,0.83,13.44578313253012,-30.96,4.98,1,1,1,1
HR_101,6,G2,42L,HR_168,1,267,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-05,13,,2024-04-05,,,,6.37,X,3,1,6,7,4,2,8,1.09,22.225,2024-04-05,,,,-30.98,2.99,1,1,1,1
HR_101,7,G1,32L,HR_168,1,302,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,12.27,-,3,2,9,11,5,3,15,1.137777778,25.274,2024-04-20,,,,-31.47,3.71,1,1,1,1
HR_101,8,G2,41L,HR_168,4,356,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,0.7,X,0,0,0,0,0,,0,,,,,,,,,1,0,0,0
HR_103,2,G1,18L,HR_090,5,63,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,2.12,-,0,0,0,0,0,,0,,23.428,2024-04-20,,,,,,1,0,0,0
HR_103,3,G1,28R,HR_090,4,118,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,10.76,-,2,0,7,8,2,3.5,7,2.332083333,28.973,2024-04-05,33.035,1.64,20.143292682926827,-30.91,2.73,1,1,1,1
HR_103,5,G2,18L,HR_090,1,198,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,12.36,X,2,1,2,11,3,1,3,1.85,22.868,2024-04-05,,,,-30.96,2.67,1,1,1,1
HR_103,5,G2,45L,HR_090,2,225,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,4.54,X,0,0,0,0,0,,0,,,,23.613,1.08,21.863888888888887,,,1,0,0,0
HR_103,8,G1,1L,HR_090,5,316,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,,-,6,0,27,33,6,4.5,27,1.371285714,22.871,2024-04-05,,,,-31.4,5.74,1,1,1,1
HR_103,9,G2,18L,HR_090,3,378,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,,,,,,X,2,0,4,4,2,2,4,1.603333333,23.811,2024-04-05,,,,,,1,1,1,1
HR_104,1,G1,16L,HR_195,1,16,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-05-04,,,,2.52,-,2,0,0,2,2,0,0,,22.406,2024-04-20,,,,,,1,1,1,0
HR_104,2,G2,15R,HR_195,2,60,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,3.24,X,0,1,0,0,1,,,,24.651,2024-04-05,,,,,,1,1,0,0
HR_104,3,G1,34R,HR_195,5,124,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,9.82,-,0,4,0,0,4,,,,,,,,,-31.67,4.16,1,1,0,0
HR_104,3,G2,18L,HR_195,1,108,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,3.82,X,0,2,0,0,2,,,,24.414,2024-04-05,,,,-30.19,2.1,1,1,0,0
HR_104,6,G1,38L,HR_195,2,263,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,,-,0,0,0,0,0,,0,,28.134,2024-04-05,,,,,,1,0,0,0
HR_105,1,G1,14R,HR_121,1,14,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,4.96,-,0,3,0,0,3,,,,23.572,2024-04-05,,,,-31.3,1.9,1,1,0,0
HR_105,2,G1,15L,HR_121,2,60,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,13.47,-,5,1,15,20,6,3,18,1.389333333,21.313,2024-04-05,,,,-31.74,3.46,1,1,1,1
HR_105,5,G2,35L,HR_121,3,215,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,,,13.49,X,4,0,9,9,4,2.25,9,3.11125,17.073,2024-04-05,,,,-29.7,4.48,1,1,1,1
HR_105,8,G1,7R,HR_121,4,322,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,6,-,1,3,3,5,4,3,12,1.493333333,22.279,2024-04-05,18.32,0.99,18.505050505050505,-31.07,4.61,1,1,1,1
HR_105,9,G2,11R,HR_121,5,371,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,10.51,X,2,2,4,7,4,2,8,1.1875,23.946,2024-04-05,,,,-29.76,3.15,1,1,1,1
HR_105,9,G2,40R,HR_121,4,400,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,5.51,X,0,0,0,0,0,,0,,,,,,,-30.25,1.36,1,0,0,0
HR_107,1,G2,15R,HR_085,2,15,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,,X,0,0,0,0,0,,0,,19.626,2024-04-20,,,,-30.69,1.43,1,0,0,0
HR_107,2,G1,31L,HR_085,5,76,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,3.38,-,2,0,1,3,2,0.5,1,1.83,21.634,2024-04-20,,,,,,1,1,1,1
HR_107,3,G2,22R,HR_085,1,112,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,7.37,X,1,0,4,4,1,4,4,1.7275,23.935,2024-04-05,43.674,2.04,21.408823529411762,-31.35,2.03,1,1,1,1
HR_107,4,G2,30L,HR_085,3,165,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,5.87,X,0,1,0,0,1,,,,20.576,2024-04-05,24.176,1.11,21.780180180180178,-29.38,1.44,1,1,0,0
HR_107,6,G1,7R,HR_085,1,232,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,1900-01-01,,,86.55,-,16,8,61,78,24,3.8125,91.5,2.915692308,25.902,2024-04-05,36.055,1.79,20.14245810055866,-29.79,3.81,1,1,1,1
HR_107,8,G1,38L,HR_085,3,353,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,31.45,-,6,0,8,15,6,1.333333333,8,2.59,25.402,2024-04-20,,,,-31.32,3.28,1,1,1,1
HR_108,1,G2,3R,HR_069,1,3,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,10.76,X,3,0,3,4,3,1,3,3.1725,16.511,2024-04-05,53.667,3.12,17.200961538461538,-29.87,3.28,1,1,1,1
HR_108,2,G1,14L,HR_069,5,59,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,,-,5,2,3,6,7,0.6,4.2,3.8425,25.469,2024-04-05,,,,,,1,1,1,1
HR_108,4,G2,1L,HR_069,5,136,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,25.52,X,7,2,16,16,9,2.285714286,20.57142857,3.023166667,21.526,2024-04-05,35.578,2.34,15.204273504273507,-30.05,2.99,1,1,1,1
HR_108,5,G1,38L,HR_069,3,218,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,23.97,-,4,1,1,4,5,0.25,1.25,4.22,,,80.387,4.71,17.067303609341828,-29.72,3.78,1,1,1,1
HR_108,5,G2,23L,HR_069,1,203,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,24.1,X,3,2,4,4,5,1.333333333,6.666666667,4.1425,15.056,2024-04-05,,,,-29.46,3.39,1,1,1,1
HR_108,6,G1,22L,HR_069,5,247,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,2.33,-,0,2,0,0,2,,,,19.148,2024-04-05,27.53,1.61,17.099378881987576,,,1,1,0,0
HR_109,1,G2,37L,HR_148,4,37,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,0.73,X,0,0,0,0,0,,0,,22.938,2024-04-05,,,,,,1,0,0,0
HR_109,5,G2,22L,HR_148,1,202,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,1900-01-02,,,30.58,X,12,2,19,29,14,1.583333333,22.16666667,3.166547619,15.391,2024-04-05,,,,-29.35,3.1,1,1,1,1
HR_109,5,G2,35R,HR_148,5,215,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,34.47,X,3,5,7,7,8,2.333333333,18.66666667,2.928571429,,,,,,-29.76,4.17,1,1,1,1
HR_109,6,G1,16L,HR_148,5,241,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,2.19,-,1,0,0,1,1,0,0,,22.592,2024-04-05,,,,-30.33,1.84,1,1,1,0
HR_109,8,G1,4L,HR_148,1,319,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,,-,5,0,10,11,5,2,10,4.064,26.199,2024-04-05,,,,-29.36,4.23,1,1,1,1
HR_109,9,G1,41R,HR_148,1,401,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,2.99,-,0,1,0,0,1,,,,,,,,,,,0,1,0,0
HR_110,1,G2,19L,HR_057,5,19,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,2.91,X,1,0,0,4,1,0,0,,23.851,2024-04-20,32.48,1.42,22.873239436619716,,,1,1,1,0
HR_110,4,G2,26L,HR_057,1,161,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,8.12,X,2,0,3,8,2,1.5,3,1.73,,,38.825,1.61,24.114906832298136,-29.55,2.12,1,1,1,1
HR_110,5,G1,17L,HR_057,5,197,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,9.24,-,2,0,4,8,2,2,4,1.7875,23.716,2024-04-05,,,,-30.06,2.16,1,1,1,1
HR_110,6,G1,10R,HR_057,1,235,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,25.28,-,5,1,32,35,6,6.4,38.4,1.9776,21.209,2024-04-05,,,,-29.75,5.21,1,1,1,1
HR_110,7,G1,14R,HR_057,5,283,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-05-04,395,,2023-04-05,1900-01-03,,,17.88,-,5,1,15,28,6,3,18,1.914,,,32.623,1.75,18.641714285714283,-30.41,4.35,1,1,1,1
HR_110,7,G2,25R,HR_057,2,295,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,0.88,X,0,0,0,0,0,,0,,14.695,2024-04-20,,,,,,1,0,0,0
HR_111,1,G1,12L,HR_115,4,12,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,1.5,-,0,0,0,0,0,,0,,,,68.728,3.85,17.85142857142857,,,1,0,0,0
