Year,Gen,Transect,Sequence,Donor,Recipient,Plant_ID,F_plant,sample_ID_SEG,SegPos,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,F_Num_01,F_Num_02,F_Num_03,skel_dryweight_mg,skel_dryweight_mg_SEG,closed_fruits,open_fruits,filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,msm_all,corolla_diam_mm,photo_date,corolla_diam_mm_SEG,photo_date_SEG,leaf_area_mm2,leaf_dryweight_mg,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,SLA,LMA_SEG,LMA,d13C,sample_weight_mg,d13C_SEG,sample_weight_mg_SEG,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds,Cohort,Block,Replicated,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,days_germ2flower,corolla_area_mm2,corolla_area_mm2_SEG,nonfitness_fruits,sd_msm_all,est_fecundity_int,surv_to_germ
2023,G1,6,183,AC_216,AC_099,4,FALSE,AC-099-G1-006-4L,4L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.77,2023-04-28,NA,NA,35.09,1.88,18.66489361702128,NA,0.05357651752636078,NA,NA,NA,-31.15,5.08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,183,AC_216,AC_099,5,FALSE,AC-099-G1-006-4L,4L,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.77,2023-04-28,35.09,1.88,35.09,1.88,18.66489361702128,18.66489361702128,0.05357651752636078,0.05357651752636078,NA,NA,-31.15,5.08,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,183,AC_052,AC_131,1,FALSE,AC-131-G1-006-4R,4R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.013,4.22,18.960426540284363,NA,0.05274142951770336,NA,NA,NA,-31.61,3.71,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,183,AC_052,AC_131,2,FALSE,AC-131-G1-006-4R,4R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.013,4.22,18.960426540284363,NA,0.05274142951770336,NA,NA,NA,-31.61,3.71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,183,AC_052,AC_131,3,FALSE,AC-131-G1-006-4R,4R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.013,4.22,80.013,4.22,18.960426540284363,18.960426540284363,0.05274142951770336,0.05274142951770336,NA,NA,-31.61,3.71,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,183,AC_052,AC_131,4,TRUE,AC-131-G1-006-4R,4R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,1900-01-03,NA,NA,19,19,4,4,8,14,8,2,16,2.08,NA,NA,NA,NA,NA,NA,80.013,4.22,18.960426540284363,NA,0.05274142951770336,NA,-31.61,3.71,-31.61,3.71,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,183,AC_052,AC_131,5,FALSE,AC-131-G1-006-4R,4R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.013,4.22,18.960426540284363,NA,0.05274142951770336,NA,NA,NA,-31.61,3.71,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,184,AC_097,AC_054,1,FALSE,AC-054-G1-006-5R,5R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,NA,NA,NA,74.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.842,2024-04-28,NA,NA,81.745,3.81,21.45538057742782,NA,0.04660835525108569,NA,NA,NA,-31.03,4.87,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,184,AC_097,AC_054,2,FALSE,AC-054-G1-006-5R,5R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.842,2024-04-28,NA,NA,81.745,3.81,21.45538057742782,NA,0.04660835525108569,NA,NA,NA,-31.03,4.87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,184,AC_097,AC_054,3,FALSE,AC-054-G1-006-5R,5R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,NA,NA,NA,74.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.842,2024-04-28,NA,NA,81.745,3.81,21.45538057742782,NA,0.04660835525108569,NA,NA,NA,-31.03,4.87,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,184,AC_097,AC_054,4,FALSE,AC-054-G1-006-5R,5R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.842,2024-04-28,NA,NA,81.745,3.81,21.45538057742782,NA,0.04660835525108569,NA,NA,NA,-31.03,4.87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,184,AC_097,AC_054,5,TRUE,AC-054-G1-006-5R,5R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,1900-01-04,1900-01-01,NA,74.07,74.07,9,3,7,17,12,0.7777777778,9.333333333,2.9195,20.842,2024-04-28,20.842,2024-04-28,81.745,3.81,81.745,3.81,21.45538057742782,21.45538057742782,0.04660835525108569,0.04660835525108569,-31.03,4.87,-31.03,4.87,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,6,184,AC_150,AC_110,1,FALSE,AC-110-G2-006-5L,5L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.282,2024-04-28,8.614,0.58,8.614,0.58,14.851724137931036,14.851724137931036,0.06733224982586486,0.06733224982586486,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,6,184,AC_150,AC_110,2,FALSE,AC-110-G2-006-5L,5L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.282,2024-04-28,NA,NA,8.614,0.58,14.851724137931036,NA,0.06733224982586486,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,6,184,AC_150,AC_110,3,TRUE,AC-110-G2-006-5L,5L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,1900-01-01,NA,NA,0.09,0.09,0,1,0,0,1,NA,NA,NA,17.282,2024-04-28,17.282,2024-04-28,NA,NA,8.614,0.58,14.851724137931036,NA,0.06733224982586486,NA,NA,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,6,184,AC_150,AC_110,4,FALSE,AC-110-G2-006-5L,5L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.282,2024-04-28,NA,NA,8.614,0.58,14.851724137931036,NA,0.06733224982586486,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,6,184,AC_150,AC_110,5,FALSE,AC-110-G2-006-5L,5L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.282,2024-04-28,NA,NA,8.614,0.58,14.851724137931036,NA,0.06733224982586486,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,185,AC_002,AC_104,1,FALSE,AC-104-G1-006-6L,6L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.921,1.66,31.921,1.66,19.229518072289157,19.229518072289157,0.05200338335265186,0.05200338335265186,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,185,AC_002,AC_104,2,TRUE,AC-104-G1-006-6L,6L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,2.35,2.35,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.921,1.66,19.229518072289157,NA,0.05200338335265186,NA,NA,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,185,AC_002,AC_104,3,FALSE,AC-104-G1-006-6L,6L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.921,1.66,19.229518072289157,NA,0.05200338335265186,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,185,AC_002,AC_104,4,FALSE,AC-104-G1-006-6L,6L,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-12,0,NA,NA,NA,NA,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.921,1.66,19.229518072289157,NA,0.05200338335265186,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,185,AC_002,AC_104,5,FALSE,AC-104-G1-006-6L,6L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.921,1.66,19.229518072289157,NA,0.05200338335265186,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,185,AC_179,AC_171,1,FALSE,AC-171-G1-006-6R,6R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.05,2.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,185,AC_179,AC_171,2,TRUE,AC-171-G1-006-6R,6R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,5.42,5.42,1,2,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.05,2.27,-32.05,2.27,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,185,AC_179,AC_171,3,FALSE,AC-171-G1-006-6R,6R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.05,2.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,185,AC_179,AC_171,4,FALSE,AC-171-G1-006-6R,6R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.05,2.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,185,AC_179,AC_171,5,FALSE,AC-171-G1-006-6R,6R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.05,2.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,186,AC_068,AC_089,1,FALSE,AC-089-G1-006-7R,7R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,186,AC_068,AC_089,2,FALSE,AC-089-G1-006-7R,7R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,186,AC_068,AC_089,3,FALSE,AC-089-G1-006-7R,7R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,186,AC_068,AC_089,4,FALSE,AC-089-G1-006-7R,7R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,186,AC_068,AC_089,5,FALSE,AC-089-G1-006-7R,7R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,186,AC_170,AC_185,1,FALSE,AC-185-G1-006-7L,7L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.903,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.33,3.57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,186,AC_170,AC_185,2,FALSE,AC-185-G1-006-7L,7L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.903,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.33,3.57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,186,AC_170,AC_185,3,TRUE,AC-185-G1-006-7L,7L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,1900-01-02,NA,NA,14.76,14.76,6,0,14,28,6,2.333333333,14,1.04225,18.903,2024-04-28,18.903,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-31.33,3.57,-31.33,3.57,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,186,AC_170,AC_185,4,FALSE,AC-185-G1-006-7L,7L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.903,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.33,3.57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,186,AC_170,AC_185,5,FALSE,AC-185-G1-006-7L,7L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.903,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.33,3.57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,187,AC_007,AC_187,1,FALSE,AC-187-G1-006-8L,8L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,NA,13.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.785,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.04,4.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,187,AC_007,AC_187,2,TRUE,AC-187-G1-006-8L,8L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,1900-01-02,NA,NA,13.46,13.46,8,1,26,32,9,3.25,29.25,1.747692308,20.785,2024-04-28,20.785,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-32.04,4.1,-32.04,4.1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,187,AC_007,AC_187,3,FALSE,AC-187-G1-006-8L,8L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.785,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.04,4.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,187,AC_007,AC_187,4,FALSE,AC-187-G1-006-8L,8L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.785,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.04,4.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,6,187,AC_007,AC_187,5,FALSE,AC-187-G1-006-8L,8L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.785,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.04,4.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,6,187,AC_068,AC_195,1,FALSE,AC-195-G2-006-8R,8R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,6,187,AC_068,AC_195,2,FALSE,AC-195-G2-006-8R,8R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,6,187,AC_068,AC_195,3,FALSE,AC-195-G2-006-8R,8R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,6,187,AC_068,AC_195,4,FALSE,AC-195-G2-006-8R,8R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,6,187,AC_068,AC_195,5,FALSE,AC-195-G2-006-8R,8R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,6,188,AC_179,AC_136,1,FALSE,AC-136-G2-006-9L,9L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,46.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.697,2023-05-12,67.844,3.81,67.844,3.81,17.806824146981626,17.806824146981626,0.05615824538647486,0.05615824538647486,NA,NA,-30.58,3.82,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,6,188,AC_179,AC_136,2,TRUE,AC-136-G2-006-9L,9L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,1900-01-04,1900-01-02,NA,46.43,46.43,11,4,23,34,15,2.090909091,31.36363636,1.831,16.697,2023-05-12,16.697,2023-05-12,NA,NA,67.844,3.81,17.806824146981626,NA,0.05615824538647486,NA,-30.58,3.82,-30.58,3.82,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
