sample_ID_SEG,sample_ID,Transect,Recipient,Donor,Gen,SegPos,Plant_ID,Sequence,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,F_Num_01,F_Num_02,F_Num_03,skel_dryweight_mg,skel_dryweight_mg_SEG,ALL_closed_fruit,ALL_open_fruit,ALL_filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,mean_seed_mass_mg,corolla_diam_mm,photo_date,corolla_diam_mm_SEG,photo_date_SEG,leaf_area_mm2,leaf_dryweight_mg,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,SLA,LMA_SEG,LMA,d13C,sample_weight_mg,d13C_SEG,sample_weight_mg_SEG,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
HR-121-G1-006-4L,HR-121-G1-006-4L-5,6,HR_121,HR_155,G1,4L,5,229,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,22.05,22.05,5,6,19,20,11,3.8,41.8,2.966176471,26.063,2024-04-05,26.063,2024-04-05,,,,,,,,,-30.54,0.97,-30.54,0.97,1,1,1,1
HR-121-G1-009-18R,HR-121-G1-009-18R-1,9,HR_121,HR_155,G1,18R,1,378,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,11.16,11.16,2,2,2,2,4,1,4,4.67,21.285,2024-04-05,21.285,2024-04-05,,,,,,,,,-30.28,4.79,-30.28,4.79,1,1,1,1
HR-121-G2-001-24R,HR-121-G2-001-24R-2,1,HR_121,HR_155,G2,24R,2,24,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,0,0,0,0,0,,0,,,,,,,,25.337,1.75,14.478285714285715,,0.06906895054663141,,,,,,1,0,0,0
HR-121-G2-001-4R,HR-121-G2-001-4R-3,1,HR_121,HR_155,G2,4R,3,4,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,6.19,6.19,2,0,11,13,2,5.5,11,1.207142857,25.546,2024-04-05,25.546,2024-04-05,,,,,,,,,-31.15,1.89,-31.15,1.89,1,1,1,1
HR-121-G2-008-25L,HR-121-G2-008-25L-1,8,HR_121,HR_155,G2,25L,1,340,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,1.83,1.83,0,0,0,0,0,,0,,,,15.268,2024-04-20,,,,,,,,,,,,,1,0,0,0
HR-123-G1-003-9R,HR-123-G1-003-9R-4,3,HR_123,HR_070,G1,9R,4,99,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,3.36,3.36,0,1,0,0,1,,,,27.383,2024-04-05,27.383,2024-04-05,,,,,,,,,,,,,1,1,0,0
HR-123-G1-005-43R,HR-123-G1-005-43R-3,5,HR_123,HR_070,G1,43R,3,223,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,,,29.36,29.36,3,8,11,12,11,3.666666667,40.33333333,2.645454545,31.04,2024-03-23,31.04,2024-03-23,,,36.706,2.45,14.982040816326531,,0.06674658094044571,,-30.31,3.48,-30.31,3.48,1,1,1,1
HR-123-G1-008-30L,HR-123-G1-008-30L-5,8,HR_123,HR_070,G1,30L,5,345,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,1900-01-01,,,15.47,15.47,5,1,8,23,6,1.6,9.6,3.34,,,24.053,2024-04-20,,,34.912,2,17.456,,0.05728689275893676,,-31.15,4.21,-31.15,4.21,1,1,1,1
HR-123-G2-004-27R,HR-123-G2-004-27R-3,4,HR_123,HR_070,G2,27R,3,162,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,,,5.23,5.23,1,0,2,3,1,2,2,0.325,,,,,,,44.071,2.32,18.99612068965517,,0.052642327153910734,,-31.07,2.57,-31.07,2.57,1,1,1,1
HR-123-G2-004-3R,HR-123-G2-004-3R-5,4,HR_123,HR_070,G2,3R,5,138,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,16.6,16.6,3,1,16,16,4,5.333333333,21.33333333,2.053125,26.061,2024-04-05,26.061,2024-04-05,,,29.215,1.67,17.494011976047904,,0.05716241656683211,,-31.3,4.13,-31.3,4.13,1,1,1,1
HR-123-G2-006-2L,HR-123-G2-006-2L-5,6,HR_123,HR_070,G2,2L,5,227,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-05,13,,,,36.33,36.33,7,3,7,22,10,1,10,1.8615,26.202,2024-03-23,26.202,2024-03-23,33.862,1.58,33.862,1.58,21.431645569620255,21.431645569620255,0.04665997283090189,0.04665997283090189,-30.13,2.8,-30.13,2.8,1,1,1,1
HR-124-G1-004-25R,HR-124-G1-004-25R-2,4,HR_124,HR_095,G1,25R,2,160,TRUE,2022-11-10,2022-11-13,,,,,,,,,3.18,3.18,0,3,0,0,3,,,,,,,,,,22.265,1.48,15.04391891891892,,0.06647204132045811,,,,,,0,1,0,0
HR-124-G1-004-2L,HR-124-G1-004-2L-1,4,HR_124,HR_095,G1,2L,1,137,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,15.29,15.29,3,0,6,8,3,2,6,2.848333333,,,,,,,,,,,,,-31.17,5.21,-31.17,5.21,1,1,1,1
HR-124-G1-008-34R,HR-124-G1-008-34R-5,8,HR_124,HR_095,G1,34R,5,349,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,4.9,4.9,0,0,0,0,0,,0,,19.51,2024-04-20,19.51,2024-04-20,,,,,,,,,-29.46,0.79,-29.46,0.79,1,0,0,0
HR-124-G2-001-6R,HR-124-G2-001-6R-3,1,HR_124,HR_095,G2,6R,3,6,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,34.95,34.95,11,0,21,28,11,1.909090909,21,3.868,,,,,,,55.917,2.52,22.189285714285713,,0.04506679542893932,,-30.31,4.78,-30.31,4.78,1,1,1,1
HR-124-G2-004-44L,HR-124-G2-004-44L-4,4,HR_124,HR_095,G2,44L,4,179,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,10.94,10.94,2,1,5,7,3,2.5,7.5,1.757,,,,,,,36.972,2.17,17.03778801843318,,0.05869306502217895,,-30.82,3.98,-30.82,3.98,1,1,1,1
HR-124-G2-005-25L,HR-124-G2-005-25L-3,5,HR_124,HR_095,G2,25L,3,205,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,5.25,5.25,1,1,0,0,2,0,0,,21.574,2024-04-05,21.574,2024-04-05,15.072,1.15,15.072,1.15,13.10608695652174,13.10608695652174,0.0763004246284501,0.0763004246284501,-30.04,0.85,-30.04,0.85,1,1,1,0
HR-126-G1-005-7R,HR-126-G1-005-7R-4,5,HR_126,HR_090,G1,7R,4,187,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,20.58,20.58,5,3,14,16,8,2.8,22.4,1.715,24.539,2024-04-05,24.539,2024-04-05,,,,,,,,,-30.98,4.28,-30.98,4.28,1,1,1,1
HR-126-G1-008-33R,HR-126-G1-008-33R-2,8,HR_126,HR_090,G1,33R,2,348,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,1900-01-03,,,21.5,21.5,5,3,8,22,8,1.6,12.8,1.910666667,,,17.129,2024-04-05,17.494,0.97,17.494,0.97,18.035051546391752,18.035051546391752,0.05544758202812393,0.05544758202812393,-31.48,4.49,-31.48,4.49,1,1,1,1
HR-126-G1-009-22L,HR-126-G1-009-22L-3,9,HR_126,HR_090,G1,22L,3,382,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,6.55,6.55,3,0,10,13,3,3.333333333,10,1.076,20.115,2024-04-05,20.115,2024-04-05,,,33.321,1.96,17.000510204081632,,0.0588217640526995,,-31.1,2.92,-31.1,2.92,1,1,1,1
HR-126-G2-002-7R,HR-126-G2-002-7R-4,2,HR_126,HR_090,G2,7R,4,52,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,8.74,8.74,3,3,2,12,6,0.6666666667,4,1.91,,,26.57,2024-04-05,,,,,,,,,-31.7,3.4,-31.7,3.4,1,1,1,1
HR-126-G2-003-45R,HR-126-G2-003-45R-5,3,HR_126,HR_090,G2,45R,5,135,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,10.37,10.37,0,2,0,0,2,,,,25.289,2024-04-05,25.289,2024-04-05,,,42.444,2.02,21.011881188118814,,0.04759212138346998,,-31.14,1.95,-31.14,1.95,1,1,0,0
HR-126-G2-006-14L,HR-126-G2-006-14L-4,6,HR_126,HR_090,G2,14L,4,239,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,9.64,9.64,2,1,7,8,3,3.5,10.5,2.037142857,17.34,2024-04-05,17.34,2024-04-05,,,,,,,,,-30.07,5.13,-30.07,5.13,1,1,1,1
HR-127-G1-004-18R,HR-127-G1-004-18R-3,4,HR_127,HR_139,G1,18R,3,153,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,5.31,5.31,3,0,1,9,3,0.3333333333,1,2.5,,,,,,,24.393,1.15,21.21130434782609,,0.04714467265199032,,-30.36,2.6,-30.36,2.6,1,1,1,1
HR-127-G1-007-21R,HR-127-G1-007-21R-5,7,HR_127,HR_139,G1,21R,5,290,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,4,2,3,5,6,0.75,4.5,4.006666667,19.437,2024-04-20,19.437,2024-04-20,,,22.633,1.33,17.017293233082704,,0.05876375204347635,,-31.11,2.41,-31.11,2.41,1,1,1,1
HR-127-G1-009-23R,HR-127-G1-009-23R-4,9,HR_127,HR_139,G1,23R,4,383,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,8.68,8.68,4,0,10,11,4,2.5,10,1.6275,,,18.145,2024-04-05,,,6.788,0.4,16.97,,0.05892751915144373,,-30.85,3.74,-30.85,3.74,1,1,1,1
HR-127-G2-001-35R,HR-127-G2-001-35R-3,1,HR_127,HR_139,G2,35R,3,35,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,11.8,11.8,2,3,7,11,5,3.5,17.5,1.472857143,20.563,2024-04-05,20.563,2024-04-05,,,,,,,,,-30.34,5.8,-30.34,5.8,1,1,1,1
HR-129-G1-006-28R,HR-129-G1-006-28R-5,6,HR_129,HR_139,G1,28R,5,253,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,2.59,2.59,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,1,0,0,0
HR-129-G1-007-24L,HR-129-G1-007-24L-2,7,HR_129,HR_139,G1,24L,2,293,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,1900-01-01,,,,,1,0,2,3,1,2,2,2.1,18.297,2024-04-20,18.297,2024-04-20,,,,,,,,,,,,,1,1,1,1
HR-129-G1-008-42L,HR-129-G1-008-42L-2,8,HR_129,HR_139,G1,42L,2,357,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,0,0,0,0,0,,0,,15.311,2024-04-20,15.311,2024-04-20,,,,,,,,,,,,,1,0,0,0
HR-129-G2-005-31R,HR-129-G2-005-31R-4,5,HR_129,HR_139,G2,31R,4,211,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,13.59,13.59,5,1,11,14,6,2.2,13.2,2.283958333,,,18.51,2024-03-23,,,,,,,,,-29.49,4.49,-29.49,4.49,1,1,1,1
HR-129-G2-006-3L,HR-129-G2-006-3L-5,6,HR_129,HR_139,G2,3L,5,228,TRUE,2022-11-10,2022-11-13,,,,,,,,,6.15,6.15,0,1,0,0,1,,,,,,27.425,2024-04-05,,,,,,,,,,,,,0,1,0,0
HR-129-G2-007-43R,HR-129-G2-007-43R-2,7,HR_129,HR_139,G2,43R,2,313,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,2.83,2.83,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,1,0,0,0
HR-131-G1-001-29R,HR-131-G1-001-29R-1,1,HR_131,HR_115,G1,29R,1,29,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,1900-01-01,,,2.88,2.88,2,0,9,13,2,4.5,9,1.182222222,21.739,2024-04-05,21.739,2024-04-05,,,,,,,,,,,,,1,1,1,1
HR-131-G1-008-36R,HR-131-G1-008-36R-2,8,HR_131,HR_115,G1,36R,2,351,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,2.27,2.27,0,1,0,0,1,,,,,,,,,,,,,,,,-30.73,1.48,-30.73,1.48,1,1,0,0
HR-131-G1-009-24L,HR-131-G1-009-24L-1,9,HR_131,HR_115,G1,24L,1,384,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,0,1,0,0,1,,,,,,,,,,,,,,,,-30.53,3.34,-30.53,3.34,0,1,0,0
HR-131-G2-005-41L,HR-131-G2-005-41L-5,5,HR_131,HR_115,G2,41L,5,221,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,6.1,6.1,3,0,10,10,3,3.333333333,10,1.125,19.833,2024-04-05,19.833,2024-04-05,,,17.745,0.63,28.166666666666668,,0.03550295857988166,,,,,,1,1,1,1
HR-131-G2-007-27L,HR-131-G2-007-27L-5,7,HR_131,HR_115,G2,27L,5,297,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,4.78,4.78,2,0,0,0,2,0,0,,21.826,2024-04-20,21.826,2024-04-20,,,,,,,,,-28.7,0.87,-28.7,0.87,1,1,1,0
HR-131-G2-009-39R,HR-131-G2-009-39R-2,9,HR_131,HR_115,G2,39R,2,399,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,4.7,4.7,1,0,3,4,1,3,3,1.486666667,21.29,2024-04-20,21.29,2024-04-20,,,45.621,2.76,16.52934782608696,,0.060498454659038595,,,,,,1,1,1,1
HR-133-G1-002-42R,HR-133-G1-002-42R-4,2,HR_133,HR_069,G1,42R,4,87,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,,,10.45,10.45,13,0,33,59,13,2.538461538,33,1.976,27.067,2024-04-05,27.067,2024-04-05,,,,,,,,,-30.88,4.62,-30.88,4.62,1,1,1,1
HR-133-G1-007-7R,HR-133-G1-007-7R-4,7,HR_133,HR_069,G1,7R,4,276,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,6.72,6.72,5,0,11,14,5,2.2,11,2.451818182,21.037,2024-04-05,21.037,2024-04-05,,,,,,,,,-30.15,2.02,-30.15,2.02,1,1,1,1
HR-133-G1-009-17L,HR-133-G1-009-17L-4,9,HR_133,HR_069,G1,17L,4,377,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,11.41,11.41,0,6,0,0,6,,,,17.747,2024-04-05,17.747,2024-04-05,,,,,,,,,-31.29,4.66,-31.29,4.66,1,1,0,0
HR-133-G2-005-32L,HR-133-G2-005-32L-4,5,HR_133,HR_069,G2,32L,4,212,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,1900-01-02,,,91.13,91.13,17,2,41,106,19,2.411764706,45.82352941,2.299423077,23.021,2024-04-05,23.021,2024-04-05,,,17.746,1.13,15.704424778761062,,0.06367632142454638,,-30.07,3.52,-30.07,3.52,1,1,1,1
HR-133-G2-006-41R,HR-133-G2-006-41R-1,6,HR_133,HR_069,G2,41R,1,266,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,,,3.17,3.17,2,1,3,4,3,1.5,4.5,2.013333333,18.563,2024-03-23,18.563,2024-03-23,,,,,,,,,-30.97,2.62,-30.97,2.62,1,1,1,1
HR-133-G2-006-42R,HR-133-G2-006-42R-2,6,HR_133,HR_069,G2,42R,2,267,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,,,2,0,1,2,2,0.5,1,3.97,,,,,,,,,,,,,-30.1,2.55,-30.1,2.55,1,1,1,1
HR-134-G1-001-5R,HR-134-G1-001-5R-4,1,HR_134,HR_062,G1,5R,4,5,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,,,17.82,17.82,6,0,9,13,6,1.5,9,2.619166667,,,21.495,2024-04-05,,,42.306,2.28,18.555263157894736,,0.05389306481350163,,-30.89,4.2,-30.89,4.2,1,1,1,1
HR-134-G1-005-40R,HR-134-G1-005-40R-3,5,HR_134,HR_062,G1,40R,3,220,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,,,54.98,54.98,21,5,55,79,26,2.619047619,68.0952381,2.279166667,20.623,2024-03-23,20.623,2024-03-23,,,,,,,,,-30.82,2.72,-30.82,2.72,1,1,1,1
HR-134-G1-007-14L,HR-134-G1-007-14L-4,7,HR_134,HR_062,G1,14L,4,283,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,,,15.63,15.63,0,0,0,0,0,,0,,27.212,2024-04-20,27.212,2024-04-20,,,42.641,2.18,19.560091743119266,,0.05112450458478929,,-29.52,3.25,-29.52,3.25,1,0,0,0
HR-134-G2-003-6L,HR-134-G2-003-6L-2,3,HR_134,HR_062,G2,6L,2,96,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,14.01,14.01,3,2,2,4,5,0.6666666667,3.333333333,1.575,,,12.489,2024-05-04,,,,,,,,,-31.69,2.14,-31.69,2.14,1,1,1,1
HR-134-G2-004-27L,HR-134-G2-004-27L-3,4,HR_134,HR_062,G2,27L,3,162,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,1900-01-02,,,32.89,32.89,3,2,2,5,5,0.6666666667,3.333333333,0.965,,,,,,,44.97,2.79,16.118279569892472,,0.06204136090727152,,-30.1,4.58,-30.1,4.58,1,1,1,1
HR-135-G1-001-26L,HR-135-G1-001-26L-4,1,HR_135,HR_100,G1,26L,4,26,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,5.58,5.58,0,0,0,0,0,,0,,,,,,,,,,,,,,-31.1,1.87,-31.1,1.87,1,0,0,0
HR-135-G1-001-42R,HR-135-G1-001-42R-4,1,HR_135,HR_100,G1,42R,4,42,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,14.57,14.57,7,0,13,15,7,1.857142857,13,2.864583333,24.446,2024-04-05,24.446,2024-04-05,,,,,,,,,-31.05,2.43,-31.05,2.43,1,1,1,1
HR-135-G2-004-5R,HR-135-G2-004-5R-4,4,HR_135,HR_100,G2,5R,4,140,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,,,7.41,7.41,6,1,12,19,7,2,14,2.939375,,,,,,,56.421,2.11,26.739810426540284,,0.03739742294535722,,-30.61,2.8,-30.61,2.8,1,1,1,1
HR-135-G2-005-44L,HR-135-G2-005-44L-5,5,HR_135,HR_100,G2,44L,5,224,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,,,48.72,48.72,9,2,32,38,11,3.555555556,39.11111111,3.286785714,25.195,2024-04-05,25.195,2024-04-05,,,33.993,1.77,19.20508474576271,,0.05206954372959139,,-29.81,3.57,-29.81,3.57,1,1,1,1
HR-135-G2-007-12L,HR-135-G2-007-12L-4,7,HR_135,HR_100,G2,12L,4,281,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,6.12,6.12,4,0,9,11,4,2.25,9,1.834444444,25.05,2024-04-05,25.05,2024-04-05,,,,,,,,,-31.26,4.83,-31.26,4.83,1,1,1,1
HR-136-G1-001-29L,HR-136-G1-001-29L-1,1,HR_136,HR_062,G1,29L,1,29,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,5.77,5.77,3,0,1,6,3,0.3333333333,1,1.11,,,20.934,2024-04-20,,,10.98,0.62,17.70967741935484,,0.05646630236794171,,-30.61,2.87,-30.61,2.87,1,1,1,1
HR-136-G1-007-15R,HR-136-G1-007-15R-2,7,HR_136,HR_062,G1,15R,2,284,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,1900-01-01,,,,,1,0,1,1,1,1,1,2.22,,,20.19,2024-04-05,16.782,1.21,16.782,1.21,13.869421487603306,13.869421487603306,0.0721010606602312,0.0721010606602312,-29.82,3.83,-29.82,3.83,1,1,1,1
HR-136-G1-009-31L,HR-136-G1-009-31L-5,9,HR_136,HR_062,G1,31L,5,391,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,1.65,1.65,0,1,0,0,1,,,,,,,,,,,,,,,,-29.97,1.08,-29.97,1.08,1,1,0,0
HR-136-G2-009-25R,HR-136-G2-009-25R-5,9,HR_136,HR_062,G2,25R,5,385,TRUE,2022-11-10,2022-11-13,,,,,,,,,1.57,1.57,0,0,0,0,0,,0,,,,24.132,2024-04-20,,,36.112,1.71,21.11812865497076,,0.04735268054940186,,-30.82,2.58,-30.82,2.58,0,0,0,0
HR-137-G1-001-18R,HR-137-G1-001-18R-4,1,HR_137,HR_066,G1,18R,4,18,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,12.51,12.51,2,1,0,2,3,0,0,,,,,,,,,,,,,,-29.6,2.76,-29.6,2.76,1,1,1,0
HR-137-G1-005-14R,HR-137-G1-005-14R-1,5,HR_137,HR_066,G1,14R,1,194,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,11.93,11.93,3,0,11,11,3,3.666666667,11,2.800892857,22.001,2024-04-05,22.001,2024-04-05,,,,,,,,,-28.48,3.67,-28.48,3.67,1,1,1,1
HR-137-G1-006-40L,HR-137-G1-006-40L-3,6,HR_137,HR_066,G1,40L,3,265,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,3.35,3.35,2,0,6,6,2,3,6,2.50625,,,24.931,2024-04-05,,,,,,,,,-29.39,1.35,-29.39,1.35,1,1,1,1
HR-137-G2-001-34L,HR-137-G2-001-34L-4,1,HR_137,HR_066,G2,34L,4,34,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,12.64,12.64,6,0,18,22,6,3,18,1.786488095,,,20.83,2024-04-05,,,45.635,2.15,21.225581395348836,,0.04711296154267558,,-30.97,5.27,-30.97,5.27,1,1,1,1
HR-137-G2-004-11L,HR-137-G2-004-11L-2,4,HR_137,HR_066,G2,11L,2,146,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,14.66,14.66,5,1,16,23,6,3.2,19.2,1.606875,23.558,2024-04-05,23.558,2024-04-05,,,25.814,1.34,19.26417910447761,,0.051909816378709235,,-30.47,5.17,-30.47,5.17,1,1,1,1
HR-137-G2-009-10R,HR-137-G2-009-10R-1,9,HR_137,HR_066,G2,10R,1,370,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,30.75,30.75,6,1,12,24,7,2,14,0.81,,,26.502,2024-04-05,,,24.213,1.61,15.039130434782608,,0.066493206128939,,-30.55,4.87,-30.55,4.87,1,1,1,1
HR-139-G1-003-28L,HR-139-G1-003-28L-3,3,HR_139,HR_121,G1,28L,3,118,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,6.45,6.45,2,3,5,5,5,2.5,12.5,3.17,21.088,2024-04-05,21.088,2024-04-05,,,45.78,2.83,16.176678445229683,,0.0618173875054609,,-31.35,2.64,-31.35,2.64,1,1,1,1
HR-139-G1-005-7L,HR-139-G1-005-7L-1,5,HR_139,HR_121,G1,7L,1,187,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,14.43,14.43,1,1,3,3,2,3,6,0.4866666667,22.958,2024-04-05,22.958,2024-04-05,,,,,,,,,-30.74,2.7,-30.74,2.7,1,1,1,1
HR-139-G1-009-13R,HR-139-G1-009-13R-3,9,HR_139,HR_121,G1,13R,3,373,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,7.43,7.43,0,1,0,0,1,,,,20.977,2024-04-05,20.977,2024-04-05,,,,,,,,,-30.22,4.18,-30.22,4.18,1,1,0,0
HR-139-G2-002-1R,HR-139-G2-002-1R-5,2,HR_139,HR_121,G2,1R,5,46,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,1900-01-01,,,63.67,63.67,14,1,33,49,15,2.357142857,35.35714286,2.738,26.564,2024-04-05,26.564,2024-04-05,,,52.733,2.73,19.316117216117217,,0.051770238749928886,,-29.93,4.31,-29.93,4.31,1,1,1,1
HR-139-G2-006-45L,HR-139-G2-006-45L-4,6,HR_139,HR_121,G2,45L,4,270,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,,,9.5,9.5,3,7,4,6,10,1.333333333,13.33333333,3.82,20.16,2024-03-23,20.16,2024-03-23,,,,,,,,,-30.89,3.4,-30.89,3.4,1,1,1,1
HR-139-G2-007-7L,HR-139-G2-007-7L-3,7,HR_139,HR_121,G2,7L,3,276,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,11.86,11.86,3,0,12,13,3,4,12,2.4825,19.343,2024-04-20,19.343,2024-04-20,,,,,,,,,-30.57,3.63,-30.57,3.63,1,1,1,1
HR-141-G1-004-7R,HR-141-G1-004-7R-4,4,HR_141,HR_121,G1,7R,4,142,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,2.43,2.43,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,1,1,1,0
HR-141-G1-005-16L,HR-141-G1-005-16L-1,5,HR_141,HR_121,G1,16L,1,196,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,10.21,10.21,2,2,1,6,4,0.5,2,0.94,21.139,2024-04-05,21.139,2024-04-05,,,,,,,,,-30.71,3.11,-30.71,3.11,1,1,1,1
HR-141-G1-005-22R,HR-141-G1-005-22R-3,5,HR_141,HR_121,G1,22R,3,202,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,6.85,6.85,2,2,5,7,4,2.5,10,1.776,,,,,,,,,,,,,-30.83,1.47,-30.83,1.47,1,1,1,1
HR-141-G2-009-20R,HR-141-G2-009-20R-4,9,HR_141,HR_121,G2,20R,4,380,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,5.24,5.24,2,1,12,12,3,6,18,1.681666667,17.194,2024-04-05,17.194,2024-04-05,,,8.639,0.4,21.597499999999997,,0.046301655284176416,,-30.25,2.78,-30.25,2.78,1,1,1,1
HR-141-G2-009-26L,HR-141-G2-009-26L-2,9,HR_141,HR_121,G2,26L,2,386,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,7.16,7.16,1,0,4,5,1,4,4,0.87,,,,,,,,,,,,,-29.89,3.23,-29.89,3.23,1,1,1,1
HR-141-G2-009-30R,HR-141-G2-009-30R-5,9,HR_141,HR_121,G2,30R,5,390,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,2.54,2.54,0,0,0,0,0,,0,,,,,,,,,,,,,,-30.8,1.06,-30.8,1.06,1,0,0,0
