Year,Gen,Transect,Sequence,Donor,Recipient,Plant_ID,F_plant,sample_ID_SEG,SegPos,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,F_Num_01,F_Num_02,F_Num_03,skel_dryweight_mg,skel_dryweights_mg_SEG,closed_fruits,open_fruits,filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,msm_all,corolla_diam_mm,photo_date,corolla_diam_mm_SEG,photo_date_SEG,leaf_area_mm2,leaf_dryweight_mg,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,SLA,LMA_SEG,LMA,d13C,sample_weight_mg,d13C_SEG,sample_weight_mg_SEG,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds,Cohort,Block,Replicated,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,days_germ2flower,corolla_area_mm2,corolla_area_mm2_SEG,sd_msm_all,est_fecundity_int,surv_to_germ,skel_dryweights_mg
2023,G2,1,31,AC_172,AC_040,5,TRUE,AC-040-G2-001-31L,31L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,NA,NA,3,1,1,4,4,0.3333333333,1.333333333,2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,32,AC_047,AC_113,4,TRUE,AC-113-G2-001-32R,32R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,7.22,7.22,2,1,5,6,3,2.5,7.5,1.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.25,1.69,-32.25,1.69,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.22
2023,G2,1,33,AC_150,AC_083,5,TRUE,AC-083-G2-001-33L,33L,2022-10-17,2022-10-21,2024-04-14,545,541,2024-05-12,28,NA,NA,NA,34.02,34.02,1,6,0,3,7,0,0,NA,19.024,2023-04-14,19.024,2023-04-14,NA,NA,35.002,2.24,15.625892857142857,NA,0.06399634306611052,NA,-32.38,1.85,-32.38,1.85,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.02
2023,G1,1,33,AC_039,AC_148,3,TRUE,AC-148-G1-001-33R,33R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,12.42,12.42,1,1,4,4,2,4,8,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.97,1.56,-31.97,1.56,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.42
2023,G2,1,34,AC_096,AC_181,2,TRUE,AC-181-G2-001-34R,34R,2022-10-17,2022-10-21,2024-04-14,545,541,2024-05-26,42,NA,NA,NA,52.91,52.91,13,6,30,54,19,2.307692308,43.84615385,1.874333333,20.55,2023-04-14,20.55,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,-31.98,3.95,-31.98,3.95,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.91
2023,G1,1,35,AC_047,AC_113,3,TRUE,AC-113-G1-001-35R,35R,2022-10-17,2022-10-21,2024-04-14,545,541,2024-05-26,42,NA,NA,NA,NA,NA,4,1,7,11,5,1.75,8.75,2.638571429,22.104,2023-04-14,22.104,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,1,35,AC_179,AC_136,5,TRUE,AC-136-G2-001-35L,35L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,7.36,7.36,1,2,2,2,3,2,6,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.52,1.3,-32.52,1.3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36
2023,G2,1,36,AC_071,AC_115,4,TRUE,AC-115-G2-001-36L,36L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,4.34,4.34,0,6,0,0,6,NA,NA,NA,15.383,2023-04-28,15.383,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-32.43,2.38,-32.43,2.38,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.34
2023,G2,2,37,AC_156,AC_005,4,TRUE,AC-005-G2-002-1L,1L,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-26,14,NA,NA,NA,NA,NA,5,0,1,2,5,0.2,1,1.72,16.906,2023-05-12,16.906,2023-05-12,NA,NA,53.67,3.78,14.1984126984127,NA,0.07043040804918949,NA,-32.46,2.37,-32.46,2.37,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,2,37,AC_097,AC_054,3,TRUE,AC-054-G1-002-1R,1R,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-26,14,NA,1900-01-01,NA,26.49,26.49,7,2,8,14,9,1.142857143,10.28571429,1.92375,NA,NA,NA,NA,NA,NA,20.856,1.3,16.043076923076924,NA,0.06233218258534714,NA,-32.39,4.28,-32.39,4.28,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.49
2023,G2,2,38,AC_186,AC_011,5,TRUE,AC-011-G2-002-2R,2R,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-12,0,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,NA,22.612,2023-05-12,22.612,2023-05-12,NA,NA,20.454,1.56,13.111538461538462,NA,0.07626870049867997,NA,NA,NA,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,2,38,AC_165,AC_206,5,TRUE,AC-206-G2-002-2L,2L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,4.11,4.11,1,0,3,3,1,3,3,1.49,15.668,2023-04-28,15.668,2023-04-28,NA,NA,37.731,1.79,21.07877094972067,NA,0.04744109618085924,NA,-32.18,1.71,-32.18,1.71,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11
2023,G2,2,39,AC_172,AC_111,5,TRUE,AC-111-G2-002-3L,3L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,NA,NA,18.13,18.13,4,1,16,18,5,4,20,0.8895454545,NA,NA,20.348,2023-04-28,22.635,1.44,22.635,1.44,15.718750000000002,15.718750000000002,0.0636182902584493,0.0636182902584493,-31.89,1.38,-31.89,1.38,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.13
2023,G1,2,39,AC_170,AC_203,5,TRUE,AC-203-G1-002-3R,3R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,2.48,2.48,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,49.019,3.46,14.167341040462428,NA,0.07058487525245313,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48
2023,G2,2,40,AC_207,AC_082,1,TRUE,AC-082-G2-002-4R,4R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,1900-01-01,NA,42.05,42.05,7,2,21,41,9,3,27,1.099047619,18.076,2023-04-28,18.076,2023-04-28,NA,NA,56.26,2.07,27.17874396135266,NA,0.03679345894063277,NA,-31.63,2.23,-31.63,2.23,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.05
2023,G2,2,40,AC_054,AC_119,4,TRUE,AC-119-G2-002-4L,4L,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-12,0,NA,NA,NA,3.78,3.78,1,0,0,0,1,0,0,NA,NA,NA,22.543,2023-04-28,NA,NA,99.641,6.32,15.765981012658228,NA,0.06342770546261077,NA,-32.3,1.61,-32.3,1.61,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78
2023,G2,2,41,AC_170,AC_118,3,TRUE,AC-118-G2-002-5L,5L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,2.89,2.89,1,0,0,0,1,0,0,NA,15.844,2023-04-28,15.844,2023-04-28,NA,NA,27.714,1.88,14.741489361702127,NA,0.06783575088402974,NA,-32.12,1.88,-32.12,1.88,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89
2023,G1,2,41,AC_094,AC_216,3,TRUE,AC-216-G1-002-5R,5R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,1900-01-01,NA,49.29,49.29,15,6,35,63,21,2.333333333,49,2.055,22.885,2023-04-28,22.885,2023-04-28,NA,NA,81.3,4.26,19.08450704225352,NA,0.05239852398523986,NA,-31.74,3.07,-31.74,3.07,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.29
2023,G2,2,42,AC_064,AC_086,3,TRUE,AC-086-G2-002-6R,6R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,NA,NA,23.83,23.83,6,2,3,3,8,0.5,4,1.396666667,20.394,2023-04-28,20.394,2023-04-28,NA,NA,43.561,3.35,13.003283582089551,NA,0.07690365234957876,NA,-31.53,4.24,-31.53,4.24,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.83
2023,G1,2,42,AC_052,AC_131,1,TRUE,AC-131-G1-002-6L,6L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,NA,2,1,0,0,3,0,0,NA,17.69,2023-04-28,17.69,2023-04-28,NA,NA,82.673,5.23,15.807456978967494,NA,0.06326128240175148,NA,-32.62,2.49,-32.62,2.49,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,2,43,AC_165,AC_062,4,TRUE,AC-062-G2-002-7R,7R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,NA,NA,165.12,165.12,22,2,91,155,24,4.136363636,99.27272727,2.037666667,18.993,2023-04-28,18.993,2023-04-28,NA,NA,30.951,2.26,13.695132743362834,NA,0.07301864237019805,NA,-32.05,4.86,-32.05,4.86,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.12
2023,G1,2,43,AC_064,AC_205,1,TRUE,AC-205-G1-002-7L,7L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,14.44,14.44,4,0,10,10,4,2.5,10,1.831,NA,NA,NA,NA,NA,NA,55.457,4.22,13.141469194312798,NA,0.07609499251672466,NA,-31.99,4.09,-31.99,4.09,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.44
2023,G1,2,44,AC_170,AC_118,4,TRUE,AC-118-G1-002-8R,8R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,29.8,29.8,6,3,26,29,9,4.333333333,39,1.033461538,NA,NA,NA,NA,NA,NA,45.141,3.49,12.934383954154727,NA,0.07731330719301743,NA,-32.42,5.74,-32.42,5.74,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8
2023,G1,2,44,AC_064,AC_205,5,TRUE,AC-205-G1-002-8L,8L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,0.8,0.8,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,51.12,4.42,11.565610859728508,NA,0.08646322378716745,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8
2023,G1,2,45,AC_161,AC_088,5,TRUE,AC-088-G1-002-9R,9R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,4.88,4.88,3,0,0,4,3,0,0,NA,18.232,2023-04-28,18.232,2023-04-28,NA,NA,36.732,2.76,13.308695652173911,NA,0.07513884351519111,NA,NA,NA,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.88
2023,G1,2,45,AC_103,AC_144,1,TRUE,AC-144-G1-002-9L,9L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,17.35,17.35,5,2,30,35,7,6,42,1.11875,NA,NA,26.778,2023-04-28,NA,NA,61.139,4.24,14.419575471698112,NA,0.06935016928638021,NA,-32.58,4.48,-32.58,4.48,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.35
2023,G1,2,46,AC_124,AC_030,2,TRUE,AC-030-G1-002-10L,10L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,6.33,6.33,4,0,5,7,4,1.25,5,1.06,18.469,2023-04-28,18.469,2023-04-28,NA,NA,74.767,5.75,13.00295652173913,NA,0.07690558668931481,NA,-32.26,2.36,-32.26,2.36,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.33
2023,G2,2,46,AC_172,AC_040,4,TRUE,AC-040-G2-002-10R,10R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,1900-01-01,NA,22.62,22.62,5,0,4,11,5,0.8,4,4.6825,NA,NA,23.121,2023-04-28,NA,NA,39.745,3.58,11.10195530726257,NA,0.09007422317272612,NA,-31.58,5.88,-31.58,5.88,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.62
2023,G1,2,47,AC_198,AC_051,5,TRUE,AC-051-G1-002-11L,11L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,20.96,20.96,4,0,1,5,4,0.25,1,2.83,20.959,2023-04-28,20.959,2023-04-28,NA,NA,27.09,1.64,16.51829268292683,NA,0.06053894425987449,NA,-32.05,4.68,-32.05,4.68,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.96
2023,G1,2,47,AC_156,AC_090,2,TRUE,AC-090-G1-002-11R,11R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,15.07,15.07,6,2,4,17,8,0.6666666667,5.333333333,1.5475,23.548,2023-04-28,23.548,2023-04-28,NA,NA,50.338,3.28,15.346951219512196,NA,0.06515952163375581,NA,-32.19,4.33,-32.19,4.33,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.07
2023,G2,2,48,AC_125,AC_038,3,TRUE,AC-038-G2-002-12L,12L,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-26,14,NA,NA,NA,NA,NA,2,0,3,3,2,1.5,3,2.26,NA,NA,21.718,2023-04-28,NA,NA,30.528,1.97,15.496446700507612,NA,0.06453092243186583,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G2,2,48,AC_195,AC_193,5,TRUE,AC-193-G2-002-12R,12R,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-26,14,NA,NA,NA,51.14,51.14,1,0,0,1,1,0,0,NA,NA,NA,25.027,2023-04-28,NA,NA,58.074,4.65,12.489032258064515,NA,0.08007025519165203,NA,-31.42,4.39,-31.42,4.39,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.14
2023,G1,2,49,AC_068,AC_089,1,TRUE,AC-089-G1-002-13R,13R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,1900-01-01,NA,17.83,17.83,7,1,16,17,8,2.285714286,18.28571429,1.812142857,NA,NA,21.02,2023-04-28,NA,NA,25.638,1.66,15.444578313253016,NA,0.06474764022154614,NA,-30.89,4.47,-30.89,4.47,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.83
2023,G2,2,49,AC_039,AC_168,1,TRUE,AC-168-G2-002-13L,13L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,2.49,2.49,0,2,0,0,2,NA,NA,NA,15.241,2023-04-28,15.241,2023-04-28,NA,NA,52.998,3.76,14.095212765957449,NA,0.07094607343673347,NA,NA,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.49
2023,G2,2,50,AC_156,AC_016,5,TRUE,AC-016-G2-002-14R,14R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,2.79,2.79,1,3,2,2,4,2,8,1.285,17.685,2023-04-28,17.685,2023-04-28,NA,NA,40.046,2.83,14.150530035335688,NA,0.0706687309593967,NA,-32.38,1.59,-32.38,1.59,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79
2023,G2,2,50,AC_015,AC_190,4,TRUE,AC-190-G2-002-14L,14L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,8.63,8.63,6,7,40,40,13,6.666666667,86.66666667,1.784666667,20.837,2023-04-28,20.837,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,-31.05,2.9,-31.05,2.9,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.63
2023,G2,2,51,AC_168,AC_010,3,TRUE,AC-010-G2-002-15L,15L,2022-10-17,2022-10-21,2024-05-26,587,583,2024-05-26,0,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,5.3,18.961,2023-05-26,18.961,2023-05-26,NA,NA,54.091,3.57,15.1515406162465,NA,0.06599988907581668,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,2,51,AC_097,AC_054,1,TRUE,AC-054-G1-002-15R,15R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,5.23,5.23,4,0,8,8,4,2,8,1.68875,NA,NA,22.921,2023-04-28,NA,NA,43.599,3.26,13.3739263803681,NA,0.07477235716415513,NA,-32.65,2.44,-32.65,2.44,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.23
2023,G2,2,52,AC_103,AC_144,2,TRUE,AC-144-G2-002-16R,16R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,3.05,3.05,2,0,11,11,2,5.5,11,2.252727273,NA,NA,NA,NA,NA,NA,45.798,2.83,16.183038869257953,NA,0.06179309140137123,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05
2023,G2,2,53,AC_169,AC_075,5,TRUE,AC-075-G2-002-17L,17L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,1900-01-02,NA,25.77,25.77,6,1,33,35,7,5.5,38.5,1,20.201,2023-04-28,20.201,2023-04-28,NA,NA,65.287,4,16.32175,NA,0.06126794001868672,NA,-32.69,4.32,-32.69,4.32,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.77
2023,G1,2,53,AC_169,AC_120,2,TRUE,AC-120-G1-002-17R,17R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,10.71,10.71,5,3,15,15,8,3,24,2.840641026,26.278,2023-04-28,26.278,2023-04-28,NA,NA,53.705,3.32,16.17620481927711,NA,0.06181919746764732,NA,-32.51,3.68,-32.51,3.68,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.71
2023,G2,2,54,AC_198,AC_066,2,TRUE,AC-066-G2-002-18L,18L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,7.41,7.41,5,0,13,13,5,2.6,13,2.59,20.692,2023-04-28,20.692,2023-04-28,NA,NA,38.694,NA,NA,NA,NA,NA,-32.84,4.16,-32.84,4.16,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.41
2023,G1,2,54,AC_169,AC_075,4,TRUE,AC-075-G1-002-18R,18R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-26,28,NA,1900-01-01,NA,49.07,49.07,8,1,14,21,9,1.75,15.75,1.8975,NA,NA,NA,NA,NA,NA,50.274,2.35,21.3931914893617,NA,0.04674384373632494,NA,-32.37,5.63,-32.37,5.63,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.07
2023,G1,2,55,AC_068,AC_056,3,TRUE,AC-056-G1-002-19L,19L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,11.33,11.33,4,1,7,8,5,1.75,8.75,1.51625,17.651,2023-04-28,17.651,2023-04-28,NA,NA,68.026,3.85,17.669090909090908,NA,0.05659600740893188,NA,-32.48,5.16,-32.48,5.16,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.33
2023,G2,2,55,AC_094,AC_217,4,TRUE,AC-217-G2-002-19R,19R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,28.59,28.59,6,1,21,25,7,3.5,24.5,3.322777778,25.41,2023-04-28,25.41,2023-04-28,NA,NA,56.913,3.96,14.371969696969696,NA,0.06957988508776554,NA,-33.04,4.81,-33.04,4.81,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.59
2023,G1,2,56,AC_198,AC_072,4,TRUE,AC-072-G1-002-20R,20R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,63.39,63.39,14,4,24,42,18,1.714285714,30.85714286,1.434166667,17.554,2023-04-28,17.554,2023-04-28,NA,NA,93.536,5.13,18.233138401559454,NA,0.05484519329456038,NA,-32.89,4.16,-32.89,4.16,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.39
2023,G1,2,56,AC_064,AC_086,5,TRUE,AC-086-G1-002-20L,20L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,6.5,6.5,3,0,17,18,3,5.666666667,17,1.4471875,NA,NA,NA,NA,NA,NA,27.717,2.05,13.52048780487805,NA,0.07396182848071581,NA,-33.18,3.12,-33.18,3.12,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5
2023,G2,2,57,AC_052,AC_131,5,TRUE,AC-131-G2-002-21R,21R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,12.9,12.9,3,2,14,16,5,4.666666667,23.33333333,1.106428571,NA,NA,NA,NA,NA,NA,55.353,4.37,12.66659038901602,NA,0.07894784383863566,NA,-32.61,4.92,-32.61,4.92,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9
2023,G1,2,57,AC_096,AC_181,1,TRUE,AC-181-G1-002-21L,21L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-04-28,0,NA,NA,NA,NA,NA,1,0,2,2,1,2,2,0.975,17.605,2023-04-28,17.605,2023-04-28,NA,NA,26.43,1.63,16.21472392638037,NA,0.06167234203556564,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,2,58,AC_089,AC_032,3,TRUE,AC-032-G1-002-22L,22L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,NA,NA,5,0,21,33,5,4.2,21,1.998055556,25.076,2023-04-28,25.076,2023-04-28,NA,NA,63.31,4.12,15.366504854368932,NA,0.06507660717106302,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,G1,2,58,AC_094,AC_109,2,TRUE,AC-109-G1-002-22R,22R,2022-10-17,2022-10-21,2024-04-14,545,541,2024-05-12,28,NA,NA,NA,18.67,18.67,7,3,24,28,10,3.428571429,34.28571429,1.584130435,15.922,2023-04-14,15.922,2023-04-14,NA,NA,55.437,3.64,15.229945054945054,NA,0.06566011869329148,NA,-32.46,5.45,-32.46,5.45,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.67
2023,G1,2,59,AC_207,AC_055,3,TRUE,AC-055-G1-002-23L,23L,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-12,0,NA,NA,NA,5.54,5.54,2,1,5,5,3,2.5,7.5,1.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.97,1.17,-31.97,1.17,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.54
2023,G1,2,59,AC_103,AC_154,1,TRUE,AC-154-G1-002-23R,23R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,3.15,3.15,3,0,8,8,3,2.666666667,8,1.93125,21.651,2023-04-28,21.651,2023-04-28,NA,NA,51.188,4.12,12.424271844660195,NA,0.08048761428459794,NA,-31.77,1.05,-31.77,1.05,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15
2023,G2,2,60,AC_096,AC_128,5,TRUE,AC-128-G2-002-24L,24L,2022-10-17,2022-10-21,2024-05-12,573,569,2024-05-12,0,NA,NA,NA,2.77,2.77,0,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77
2023,G1,2,61,AC_002,AC_122,1,TRUE,AC-122-G1-002-25R,25R,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,16.79,16.79,5,2,17,27,7,3.4,23.8,1.798823529,23.075,2023-04-28,23.075,2023-04-28,NA,NA,39.498,2.17,18.20184331797235,NA,0.05493949060711935,NA,-33,4.03,-33,4.03,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.79
2023,G1,2,61,AC_103,AC_154,4,TRUE,AC-154-G1-002-25L,25L,2022-10-17,2022-10-21,2024-04-28,559,555,2024-05-12,14,NA,NA,NA,21.67,21.67,7,3,32,36,10,4.571428571,45.71428571,1.784464286,NA,NA,NA,NA,NA,NA,51.067,2.95,17.31084745762712,NA,0.05776724695008518,NA,-32.62,2.26,-32.62,2.26,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.67
