Population,Pool,Sire,Dam,Treatment,RepbyDam, Replicate,Bin ,Column,Row,IfPlantGerm,IfFlowered,numberinflors,inflorwt
Mather,1,28,C,Nino,3,M28CN3,7N,C,19,1,1,4,12.06
Mather,1,28,C,Nina,1,M28CS1,1S,H,2,1,0,,
Mather,1,28,C,Nina,2,M28CS2,5S,I,7,1,1,2,6.497
Mather,1,28,C,Nina,3,M28CS3,7S,I,19,1,0,,
Mather,2,29,A,Normal,1,M29AC1,1C,A,1,1,1,5,7.03
Mather,2,29,A,Normal,2,M29AC2,2C,C,19,1,1,3,7.84
Mather,2,29,A,Normal,3,M29AC3,2C,G,13,1,1,3,3.99
Mather,2,29,A,Nino,1,M29AN1,2N,H,20,1,1,3,3.26
Mather,2,29,A,Nino,2,M29AN2,6N,H,4,1,1,1,0.67
Mather,2,29,A,Nino,3,M29AN3,10N,J,4,1,1,1,0.24
Mather,2,29,A,Nina,1,M29AS1,10S,A,9,1,0,,
Mather,2,29,A,Nina,2,M29AS2,11S,D,6,1,1,1,0.796
Mather,2,29,A,Nina,3,M29AS3,5S,G,20,1,0,,
Mather,4,29,B,Normal,1,M29BC1,3C,J,12,1,1,3,6.01
Mather,4,29,B,Normal,2,M29BC2,4C,J,16,1,1,5,8.12
Mather,4,29,B,Normal,3,M29BC3,11C,H,14,1,1,4,7.69
Mather,4,29,B,Nino,1,M29BN1,5N,D,14,1,1,2,7.18
Mather,4,29,B,Nino,2,M29BN2,9N,A,19,1,0,0,
Mather,4,29,B,Nino,3,M29BN3,7N,B,16,0,0,0,
Mather,4,29,B,Nina,1,M29BS1,9S,D,6,0,0,,
Mather,4,29,B,Nina,2,M29BS2,2S,A,9,1,0,,
Mather,4,29,B,Nina,3,M29BS3,5S,A,17,1,0,,
Mather,2,29,C,Normal,1,M29CC1,6C,D,18,1,1,4,12.04
Mather,2,29,C,Normal,2,M29CC2,4C,C,7,1,1,6,8.1
Mather,2,29,C,Normal,3,M29CC3,9C,J,12,1,1,5,9.43
Mather,2,29,C,Nino,1,M29CN1,4N,J,4,1,1,8,12.47
Mather,2,29,C,Nino,2,M29CN2,7N,G,5,1,1,2,4.55
Mather,2,29,C,Nino,3,M29CN3,3N,H,8,1,1,6,9.69
Mather,2,29,C,Nina,1,M29CS1,6S,G,5,1,0,,
Mather,2,29,C,Nina,2,M29CS2,2S,I,17,1,0,,
Mather,2,29,C,Nina,3,M29CS3,10S,B,16,1,0,,
Mather,2,30,A,Normal,1,M30AC1,9C,J,14,1,1,1,2.83
Mather,2,30,A,Normal,2,M30AC2,5C,F,4,1,1,1,1.98
Mather,2,30,A,Normal,3,M30AC3,2C,B,10,1,1,4,5.85
Mather,2,30,A,Nino,1,M30AN1,10N,A,5,1,1,2,4.54
Mather,2,30,A,Nino,2,M30AN2,4N,E,9,1,1,3,8.94
Mather,2,30,A,Nino,3,M30AN3,7N,J,12,1,1,4,13.31
Mather,2,30,A,Nina,1,M30AS1,11S,J,6,1,0,,
Mather,2,30,A,Nina,2,M30AS2,5S,I,16,1,0,,
Mather,2,30,A,Nina,3,M30AS3,1S,D,14,1,0,,
Mather,1,30,B,Normal,1,M30BC1,4C,E,17,1,1,3,6.86
Mather,1,30,B,Normal,2,M30BC2,6C,E,19,1,1,2,1.45
Mather,1,30,B,Normal,3,M30BC3,8C,F,2,1,1,2,3.16
Mather,1,30,B,Nino,1,M30BN1,6N,G,13,1,1,4,6.19
Mather,1,30,B,Nino,2,M30BN2,8N,F,18,1,1,3,5.83
Mather,1,30,B,Nino,3,M30BN3,11N,E,7,1,1,2,2.57
Mather,1,30,B,Nina,1,M30BS1,8S,G,19,1,0,,
Mather,1,30,B,Nina,2,M30BS2,10S,J,18,1,0,,
Mather,1,30,B,Nina,3,M30BS3,2S,E,3,1,0,,
Mather,3,30,C,Normal,1,M30CC1,9C,H,10,1,1,3,4.82
Mather,3,30,C,Normal,2,M30CC2,2C,F,4,1,1,2,4.82
Mather,3,30,C,Normal,3,M30CC3,11C,F,10,0,0,,
Mather,3,30,C,Nino,1,M30CN1,8N,E,11,1,1,4,9.73
Mather,3,30,C,Nino,2,M30CN2,3N,B,6,0,1,4,2.5
Mather,3,30,C,Nino,3,M30CN3,9N,I,7,1,1,2,2.98
Mather,3,30,C,Nina,1,M30CS1,5S,A,3,1,1,1,7.337
Mather,3,30,C,Nina,2,M30CS2,3S,G,5,0,0,,
Mather,3,30,C,Nina,3,M30CS3,6S,I,9,1,0,,
Mather,4,31,A,Normal,1,M31AC1,2C,D,12,1,1,4,4.99
Mather,4,31,A,Normal,2,M31AC2,4C,A,7,1,1,4,10.1
Mather,4,31,A,Normal,3,M31AC3,9C,I,7,1,1,3,1.75
Mather,4,31,A,Nino,1,M31AN1,11N,D,20,1,0,0,
Mather,4,31,A,Nino,2,M31AN2,8N,I,11,1,1,5,19.76
Mather,4,31,A,Nino,3,M31AN3,2N,I,7,1,1,5,12.34
Mather,4,31,A,Nina,1,M31AS1,5S,I,20,1,0,,
Mather,4,31,A,Nina,2,M31AS2,9S,E,9,1,0,,
Mather,4,31,A,Nina,3,M31AS3,2S,J,4,1,0,,
Mather,1,31,B,Normal,1,M31BC1,9C,J,8,1,1,5,8.41
Mather,1,31,B,Normal,2,M31BC2,5C,A,15,1,1,3,5.35
Mather,1,31,B,Normal,3,M31BC3,7C,J,8,1,1,2,4.42
Mather,1,31,B,Nino,1,M31BN1,8N,C,1,1,1,4,12.59
Mather,1,31,B,Nino,2,M31BN2,6N,B,16,1,1,4,4.44
Mather,1,31,B,Nino,3,M31BN3,7N,F,18,1,1,1,2.4
Mather,1,31,B,Nina,1,M31BS1,8S,H,16,1,0,,
Mather,1,31,B,Nina,2,M31BS2,1S,C,1,1,0,,
Mather,1,31,B,Nina,3,M31BS3,6S,F,10,1,0,,
Mather,3,31,C,Normal,1,M31CC1,1C,B,4,1,1,3,6.16
Mather,3,31,C,Normal,2,M31CC2,3C,B,10,1,1,4,8.54
Mather,3,31,C,Normal,3,M31CC3,7C,F,18,1,1,3,6.64
Mather,3,31,C,Nino,1,M31CN1,5N,J,4,1,1,5,9.9
Mather,3,31,C,Nino,2,M31CN2,10N,D,14,1,1,3,7.17
Mather,3,31,C,Nino,3,M31CN3,1N,G,15,1,1,9,12.29
Mather,3,31,C,Nina,1,M31CS1,1S,G,11,1,1,1,4.812
Mather,3,31,C,Nina,2,M31CS2,5S,G,7,1,0,,
Mather,3,31,C,Nina,3,M31CS3,10S,J,14,1,1,1,0.747
Mather,4,32,A,Normal,1,M32AC1,5C,H,18,1,1,3,1.87
Mather,4,32,A,Normal,2,M32AC2,1C,H,12,1,0,,
Mather,4,32,A,Normal,3,M32AC3,4C,F,2,1,1,2,7.37
Mather,4,32,A,Nino,1,M32AN1,3N,B,12,1,1,3,5.27
Mather,4,32,A,Nino,2,M32AN2,7N,J,14,1,1,3,8.31
Mather,4,32,A,Nino,3,M32AN3,4N,G,15,1,1,2,6.99
Mather,4,32,A,Nina,1,M32AS1,6S,I,17,1,1,1,5.249
Mather,4,32,A,Nina,2,M32AS2,9S,E,13,1,0,,
Mather,4,32,A,Nina,3,M32AS3,8S,B,14,1,0,,
Mather,2,32,B,Normal,1,M32BC1,10C,D,18,1,1,5,8.82
Mather,2,32,B,Normal,2,M32BC2,5C,J,8,1,1,2,4.69
Mather,2,32,B,Normal,3,M32BC3,9C,C,1,1,1,4,5.11
Mather,2,32,B,Nino,1,M32BN1,4N,E,11,1,1,6,19.04
Mather,2,32,B,Nino,2,M32BN2,8N,A,9,1,1,2,1.44
Mather,2,32,B,Nino,3,M32BN3,1N,H,12,1,1,3,4.6
Mather,2,32,B,Nina,1,M32BS1,8S,B,20,1,0,,
Mather,2,32,B,Nina,2,M32BS2,10S,D,18,1,0,,
Mather,2,32,B,Nina,3,M32BS3,4S,B,16,1,1,1,1.87
Mather,3,32,C,Normal,1,M32CC1,4C,G,19,1,1,2,5.47
Mather,3,32,C,Normal,2,M32CC2,6C,G,13,1,1,5,12.56
Mather,3,32,C,Normal,3,M32CC3,3C,D,18,1,1,2,6.87
Mather,3,32,C,Nino,1,M32CN1,7N,C,17,1,1,6,8.88
Mather,3,32,C,Nino,2,M32CN2,8N,B,4,1,1,4,9.64
Mather,3,32,C,Nino,3,M32CN3,5N,E,19,1,1,2,4.84
Mather,3,32,C,Nina,1,M32CS1,10S,H,18,1,0,,
Mather,3,32,C,Nina,2,M32CS2,5S,A,15,1,0,,
Mather,3,32,C,Nina,3,M32CS3,11S,D,10,1,0,,
Mather,3,33,A,Normal,1,M33AC1,10C,A,3,1,1,3,4.92
Mather,3,33,A,Normal,2,M33AC2,2C,H,2,1,1,3,8.57
Mather,3,33,A,Normal,3,M33AC3,3C,A,3,1,1,5,9.67
Mather,3,33,A,Nino,1,M33AN1,6N,C,9,1,1,5,6.86
Mather,3,33,A,Nino,2,M33AN2,7N,A,19,1,1,4,5.91
Mather,3,33,A,Nino,3,M33AN3,9N,A,15,1,1,8,13.07
Mather,3,33,A,Nina,1,M33AS1,3S,A,1,0,0,,
Mather,3,33,A,Nina,2,M33AS2,11S,B,8,1,0,,
Mather,3,33,A,Nina,3,M33AS3,9S,A,1,0,0,,
Mather,4,33,B,Normal,1,M33BC1,7C,A,15,1,1,2,6.83
Mather,4,33,B,Normal,2,M33BC2,5C,A,5,1,1,3,7.49
Mather,4,33,B,Normal,3,M33BC3,3C,A,5,1,1,5,17.04
Mather,4,33,B,Nino,1,M33BN1,9N,C,9,1,1,1,1.63
Mather,4,33,B,Nino,2,M33BN2,3N,A,13,1,1,4,9.01
Mather,4,33,B,Nino,3,M33BN3,11N,A,1,1,1,3,5.67
Mather,4,33,B,Nina,1,M33BS1,8S,I,5,1,0,,
Mather,4,33,B,Nina,2,M33BS2,2S,D,4,1,0,,
Mather,4,33,B,Nina,3,M33BS3,1S,J,18,1,0,,
Mather,2,33,C,Normal,1,M33CC1,4C,D,18,1,1,5,6.66
Mather,2,33,C,Normal,2,M33CC2,8C,J,8,1,1,3,4.47
Mather,2,33,C,Normal,3,M33CC3,11C,B,16,1,1,3,11.97
Mather,2,33,C,Nino,1,M33CN1,1N,B,6,1,1,7,10.44
Mather,2,33,C,Nino,2,M33CN2,2N,D,16,1,0,0,
Mather,2,33,C,Nino,3,M33CN3,4N,C,7,1,1,5,13.06
Mather,2,33,C,Nina,1,M33CS1,3S,F,6,1,0,,
Mather,2,33,C,Nina,2,M33CS2,11S,G,7,1,0,,
Mather,2,33,C,Nina,3,M33CS3,1S,G,19,1,0,,
Mather,3,34,A,Normal,1,M34AC1,2C,A,7,1,1,4,11.37
Mather,3,34,A,Normal,2,M34AC2,4C,H,2,1,1,4,14.71
Mather,3,34,A,Normal,3,M34AC3,10C,G,7,1,1,5,11.51
Mather,3,34,A,Nino,1,M34AN1,9N,D,14,1,1,2,13.98
Mather,3,34,A,Nino,2,M34AN2,3N,E,5,1,1,4,8.47
Mather,3,34,A,Nino,3,M34AN3,5N,G,11,1,1,3,6.8
Mather,3,34,A,Nina,1,M34AS1,4S,J,20,1,1,1,7.133
Mather,3,34,A,Nina,2,M34AS2,7S,B,16,1,0,,
Mather,3,34,A,Nina,3,M34AS3,6S,F,6,1,1,1,5.218
Mather,4,34,B,Normal,1,M34BC1,5C,B,6,1,1,3,5.2
Mather,4,34,B,Normal,2,M34BC2,11C,B,18,1,1,5,5.41
Mather,4,34,B,Normal,3,M34BC3,6C,C,3,1,1,2,4.3
Mather,4,34,B,Nino,1,M34BN1,9N,D,8,1,1,3,4.34
Mather,4,34,B,Nino,2,M34BN2,11N,C,5,1,0,0,
Mather,4,34,B,Nino,3,M34BN3,10N,G,5,1,1,1,1.97
Mather,4,34,B,Nina,1,M34BS1,7S,B,12,1,0,,
Mather,4,34,B,Nina,2,M34BS2,8S,G,3,0,0,,
Mather,4,34,B,Nina,3,M34BS3,9S,A,11,1,0,,
Mather,3,34,C,Normal,1,M34CC1,5C,C,15,1,1,3,4.52
Mather,3,34,C,Normal,2,M34CC2,8C,E,3,1,1,3,5.58
Mather,3,34,C,Normal,3,M34CC3,10C,D,12,1,1,5,9.37
Mather,3,34,C,Nino,1,M34CN1,2N,F,16,1,1,3,5.19
Mather,3,34,C,Nino,2,M34CN2,7N,J,18,1,1,2,1.73
Mather,3,34,C,Nino,3,M34CN3,1N,D,12,1,1,5,7.02
Mather,3,34,C,Nina,1,M34CS1,1S,E,15,1,0,,
Mather,3,34,C,Nina,2,M34CS2,3S,G,17,1,0,,
Mather,3,34,C,Nina,3,M34CS3,7S,J,4,1,0,,
Mather,4,35,A,Normal,1,M35AC1,3C,F,16,1,1,3,8.75
Mather,4,35,A,Normal,2,M35AC2,5C,H,8,1,0,,
Mather,4,35,A,Normal,3,M35AC3,6C,E,11,1,1,3,9.66
Mather,4,35,A,Nino,1,M35AN1,7N,C,7,1,1,6,9.47
Mather,4,35,A,Nino,2,M35AN2,2N,F,18,1,1,4,6.92
Mather,4,35,A,Nino,3,M35AN3,10N,F,10,1,0,0,
Mather,4,35,A,Nina,1,M35AS1,8S,D,16,1,0,,
Mather,4,35,A,Nina,2,M35AS2,3S,I,17,0,0,,
Mather,4,35,A,Nina,3,M35AS3,9S,E,3,1,0,,
Mather,1,35,B,Normal,1,M35BC1,8C,D,12,1,1,5,12.68
Mather,1,35,B,Normal,2,M35BC2,2C,A,11,1,1,4,9.17
Mather,1,35,B,Normal,3,M35BC3,4C,J,4,1,1,2,18.66
Mather,1,35,B,Nino,1,M35BN1,4N,G,19,1,1,2,8.6
Mather,1,35,B,Nino,2,M35BN2,6N,H,2,0,0,0,
Mather,1,35,B,Nino,3,M35BN3,9N,B,10,1,1,5,7.13
Mather,1,35,B,Nina,1,M35BS1,1S,H,18,1,1,2,20.377
Mather,1,35,B,Nina,2,M35BS2,4S,B,4,1,1,1,6.734
Mather,1,35,B,Nina,3,M35BS3,11S,H,20,1,1,1,6.999
Mather,1,35,C,Normal,1,M35CC1,10C,A,9,1,1,1,15.56
Mather,1,35,C,Normal,2,M35CC2,2C,G,7,1,1,1,3.93
Mather,1,35,C,Normal,3,M35CC3,3C,I,3,1,1,2,7.66
Mather,1,35,C,Nino,1,M35CN1,3N,H,6,1,1,2,5.51
Mather,1,35,C,Nino,2,M35CN2,6N,I,15,1,1,4,6.03
Mather,1,35,C,Nino,3,M35CN3,2N,I,13,1,1,1,7.3
Mather,1,35,C,Nina,1,M35CS1,8S,H,10,1,0,,
Mather,1,35,C,Nina,2,M35CS2,3S,D,14,.,0,,
Mather,1,35,C,Nina,3,M35CS3,4S,F,16,1,1,1,9.456
Mather,4,36,A,Normal,1,M36AC1,10C,J,6,1,1,2,8.24
Mather,4,36,A,Normal,2,M36AC2,11C,H,2,1,1,3,7.47
Mather,4,36,A,Normal,3,M36AC3,3C,E,19,1,1,3,2.97
Mather,4,36,A,Nino,1,M36AN1,7N,I,9,1,1,4,19.93
Mather,4,36,A,Nino,2,M36AN2,9N,I,11,1,1,2,2.7
Mather,4,36,A,Nino,3,M36AN3,10N,D,8,0,0,0,
Mather,4,36,A,Nina,1,M36AS1,1S,G,15,1,1,1,4.745
Mather,4,36,A,Nina,2,M36AS2,2S,E,7,1,1,1,6.493
Mather,4,36,A,Nina,3,M36AS3,8S,E,5,1,1,1,2.778
Mather,3,36,B,Normal,1,M36BC1,7C,D,8,1,1,2,11.3
Mather,3,36,B,Normal,2,M36BC2,8C,A,15,1,1,2,4.75
Mather,3,36,B,Normal,3,M36BC3,11C,A,5,1,1,2,2.94
Mather,3,36,B,Nino,1,M36BN1,11N,C,9,1,1,2,4.25
Mather,3,36,B,Nino,2,M36BN2,1N,B,20,1,1,3,6.12
Mather,3,36,B,Nino,3,M36BN3,4N,E,1,1,1,2,8.93
Mather,3,36,B,Nina,1,M36BS1,9S,I,1,1,1,1,3.004
Mather,3,36,B,Nina,2,M36BS2,7S,C,11,1,0,,
Mather,3,36,B,Nina,3,M36BS3,11S,G,9,1,0,,
Mather,2,36,C,Normal,1,M36CC1,7C,B,10,1,1,2,8.61
Mather,2,36,C,Normal,2,M36CC2,2C,I,3,1,1,2,6.6
Mather,2,36,C,Normal,3,M36CC3,9C,F,8,1,1,3,1.45
Mather,2,36,C,Nino,1,M36CN1,10N,J,16,1,1,1,1.1
Mather,2,36,C,Nino,2,M36CN2,1N,F,14,1,1,2,4.83
Mather,2,36,C,Nino,3,M36CN3,7N,F,16,1,1,2,5.71
Mather,2,36,C,Nina,1,M36CS1,11S,F,10,1,1,1,1.123
Mather,2,36,C,Nina,2,M36CS2,1S,I,13,1,0,,
Mather,2,36,C,Nina,3,M36CS3,5S,H,12,1,0,,
Mather,1,39,A,Normal,1,M39AC1,5C,J,4,1,0,,
Mather,1,39,A,Normal,2,M39AC2,3C,B,6,1,1,1,10.03
Mather,1,39,A,Normal,3,M39AC3,10C,E,7,1,1,5,9.9
Mather,1,39,A,Nino,1,M39AN1,11N,C,17,1,1,4,5.1
Mather,1,39,A,Nino,2,M39AN2,1N,F,6,1,1,4,16.59
Mather,1,39,A,Nino,3,M39AN3,8N,J,14,1,1,2,5.82
Mather,1,39,A,Nina,1,M39AS1,7S,G,7,1,0,,
Mather,1,39,A,Nina,2,M39AS2,2S,B,12,1,0,,
Mather,1,39,A,Nina,3,M39AS3,11S,H,10,1,1,1,3.321
Mather,4,39,B,Normal,1,M39BC1,2C,J,16,1,1,2,8.82
Mather,4,39,B,Normal,2,M39BC2,1C,D,2,1,1,2,11.87
Mather,4,39,B,Normal,3,M39BC3,6C,H,10,1,1,4,15.92
Mather,4,39,B,Nino,1,M39BN1,5N,J,8,1,1,5,10.44
Mather,4,39,B,Nino,2,M39BN2,10N,A,3,1,1,4,5.93
Mather,4,39,B,Nino,3,M39BN3,3N,C,3,1,1,3,6.04
Mather,4,39,B,Nina,1,M39BS1,4S,F,4,1,1,1,5.467
Mather,4,39,B,Nina,2,M39BS2,10S,G,13,1,1,1,3.714
Mather,4,39,B,Nina,3,M39BS3,2S,G,1,1,0,,
Mather,1,39,C,Normal,1,M39CC1,2C,C,11,1,1,3,16.36
Mather,1,39,C,Normal,2,M39CC2,8C,G,19,1,1,3,10.1
Mather,1,39,C,Normal,3,M39CC3,3C,J,16,1,1,4,10
Mather,1,39,C,Nino,1,M39CN1,2N,J,20,1,0,0,
Mather,1,39,C,Nino,2,M39CN2,11N,A,3,1,1,4,6.35
Mather,1,39,C,Nino,3,M39CN3,1N,D,20,1,1,5,15.22
Mather,1,39,C,Nina,1,M39CS1,5S,H,8,1,1,1,3.244
Mather,1,39,C,Nina,2,M39CS2,1S,I,11,1,0,,
Mather,1,39,C,Nina,3,M39CS3,3S,D,20,1,0,,
Mather,2,40,A,Normal,1,M40AC1,8C,F,16,1,1,3,7.67
Mather,2,40,A,Normal,2,M40AC2,5C,A,3,0,0,,
Mather,2,40,A,Normal,3,M40AC3,4C,E,19,1,1,3,9.78
Mather,2,40,A,Nino,1,M40AN1,5N,F,12,1,1,4,7.47
Mather,2,40,A,Nino,2,M40AN2,7N,G,11,0,0,0,
Mather,2,40,A,Nino,3,M40AN3,9N,C,7,1,1,3,6.81
Mather,2,40,A,Nina,1,M40AS1,3S,F,8,1,0,,
Mather,2,40,A,Nina,2,M40AS2,6S,C,15,1,0,,
Mather,2,40,A,Nina,3,M40AS3,5S,B,16,0,0,,
Mather,1,40,B,Normal,1,M40BC1,4C,I,7,1,1,3,6.05
Mather,1,40,B,Normal,2,M40BC2,5C,C,17,1,1,3,5.22
Mather,1,40,B,Normal,3,M40BC3,7C,D,4,1,1,4,7.84
Mather,1,40,B,Nino,1,M40BN1,8N,D,12,1,1,3,11.72
Mather,1,40,B,Nino,2,M40BN2,1N,C,17,1,1,4,8.24
Mather,1,40,B,Nino,3,M40BN3,7N,C,3,1,1,4,6.3
Mather,1,40,B,Nina,1,M40BS1,6S,G,13,1,0,,
Mather,1,40,B,Nina,2,M40BS2,1S,I,3,1,0,,
Mather,1,40,B,Nina,3,M40BS3,4S,J,18,1,1,1,2.958
Mather,2,40,C,Normal,1,M40CC1,7C,I,3,1,1,1,6.17
Mather,2,40,C,Normal,2,M40CC2,11C,H,18,1,1,4,9.93
Mather,2,40,C,Normal,3,M40CC3,1C,C,19,1,1,1,0.9
Mather,2,40,C,Nino,1,M40CN1,4N,I,7,1,1,4,4.99
Mather,2,40,C,Nino,2,M40CN2,5N,I,15,1,1,5,9.32
Mather,2,40,C,Nino,3,M40CN3,8N,I,3,1,1,3,9.6
Mather,2,40,C,Nina,1,M40CS1,10S,I,11,1,0,,
Mather,2,40,C,Nina,2,M40CS2,11S,B,6,1,0,,
Mather,2,40,C,Nina,3,M40CS3,3S,E,7,1,1,1,1.489
Mather,4,42,A,Normal,1,M42AC1,2C,F,12,1,1,3,12.65
Mather,4,42,A,Normal,2,M42AC2,7C,E,13,1,1,1,5.85
Mather,4,42,A,Normal,3,M42AC3,10C,J,14,1,1,2,6.85
Mather,4,42,A,Nino,1,M42AN1,2N,J,16,1,1,4,15.35
Mather,4,42,A,Nino,2,M42AN2,5N,A,1,1,1,3,10.35
Mather,4,42,A,Nino,3,M42AN3,6N,I,5,1,1,3,4.66
Mather,4,42,A,Nina,1,M42AS1,11S,B,2,1,1,1,6.397
Mather,4,42,A,Nina,2,M42AS2,3S,G,3,1,0,,
Mather,4,42,A,Nina,3,M42AS3,5S,J,17,1,0,,
Mather,1,42,B,Normal,1,M42BC1,2C,I,15,1,1,2,11.73
Mather,1,42,B,Normal,2,M42BC2,3C,J,10,1,1,1,8.04
Mather,1,42,B,Normal,3,M42BC3,7C,A,7,1,1,3,8.08
Mather,1,42,B,Nino,1,M42BN1,10N,H,20,1,1,3,9.82
Mather,1,42,B,Nino,2,M42BN2,2N,E,7,1,1,4,7.26
Mather,1,42,B,Nino,3,M42BN3,7N,J,20,1,1,4,13.58
Mather,1,42,B,Nina,1,M42BS1,7S,D,18,1,0,,
Mather,1,42,B,Nina,2,M42BS2,6S,J,14,1,1,1,3.714
Mather,1,42,B,Nina,3,M42BS3,5S,C,13,1,1,1,2.195
Mather,4,42,C,Normal,1,M42CC1,8C,B,18,1,1,4,9.25
Mather,4,42,C,Normal,2,M42CC2,2C,F,10,1,1,3,9.81
Mather,4,42,C,Normal,3,M42CC3,1C,G,17,1,1,1,2.8
Mather,4,42,C,Nino,1,M42CN1,7N,E,5,1,1,7,18.52
Mather,4,42,C,Nino,2,M42CN2,8N,I,13,1,1,1,3.84
Mather,4,42,C,Nino,3,M42CN3,4N,B,6,1,1,2,12
Mather,4,42,C,Nina,1,M42CS1,4S,I,13,1,0,,
Mather,4,42,C,Nina,2,M42CS2,5S,I,14,1,1,1,5.835
Mather,4,42,C,Nina,3,M42CS3,8S,A,11,1,1,1,5.318
Mather,3,43,A,Normal,1,M43AC1,2C,F,14,1,1,2,9.41
Mather,3,43,A,Normal,2,M43AC2,6C,A,13,1,1,2,3.09
Mather,3,43,A,Normal,3,M43AC3,4C,B,14,1,1,3,13.64
Mather,3,43,A,Nino,1,M43AN1,7N,F,8,1,1,4,10.71
Mather,3,43,A,Nino,2,M43AN2,3N,F,2,1,1,1,1.6
Mather,3,43,A,Nino,3,M43AN3,4N,I,15,1,1,3,15.44
Mather,3,43,A,Nina,1,M43AS1,8S,I,3,1,0,,
Mather,3,43,A,Nina,2,M43AS2,3S,H,4,1,0,,
Mather,3,43,A,Nina,3,M43AS3,7S,A,9,1,0,,
Mather,3,43,B,Normal,1,M43BC1,4C,H,18,1,1,4,11.23
Mather,3,43,B,Normal,2,M43BC2,2C,F,2,1,1,1,3.54
Mather,3,43,B,Normal,3,M43BC3,5C,D,16,1,1,4,10.84
Mather,3,43,B,Nino,1,M43BN1,2N,D,4,1,1,4,6.03
Mather,3,43,B,Nino,2,M43BN2,6N,F,6,1,1,2,9.85
Mather,3,43,B,Nino,3,M43BN3,10N,D,18,1,1,1,0.15
Mather,3,43,B,Nina,1,M43BS1,5S,D,2,1,1,1,3.258
Mather,3,43,B,Nina,2,M43BS2,9S,C,3,1,0,,
Mather,3,43,B,Nina,3,M43BS3,11S,G,1,1,1,1,6.008
Mather,3,43,C,Normal,1,M43CC1,5C,B,2,1,1,3,10.8
Mather,3,43,C,Normal,2,M43CC2,1C,A,7,1,1,1,2.97
Mather,3,43,C,Normal,3,M43CC3,3C,F,4,1,1,2,0.99
Mather,3,43,C,Nino,1,M43CN1,5N,C,3,1,1,2,14.33
Mather,3,43,C,Nino,2,M43CN2,3N,E,17,1,1,4,9.68
Mather,3,43,C,Nino,3,M43CN3,10N,G,17,1,0,0,
Mather,3,43,C,Nina,1,M43CS1,11S,D,12,1,1,1,2.494
Mather,3,43,C,Nina,2,M43CS2,2S,B,10,1,1,1,4.393
Mather,3,43,C,Nina,3,M43CS3,6S,C,11,1,0,,
Mather,4,44,A,Normal,1,M44AC1,5C,I,7,1,1,2,5.23
Mather,4,44,A,Normal,2,M44AC2,1C,G,13,1,1,2,5.51
Mather,4,44,A,Normal,3,M44AC3,11C,G,17,1,1,4,7.31
Mather,4,44,A,Nino,1,M44AN1,1N,H,8,1,1,2,10.48
Mather,4,44,A,Nino,2,M44AN2,9N,B,16,1,1,2,3.23
Mather,4,44,A,Nino,3,M44AN3,7N,H,18,1,1,1,6.11
Mather,4,44,A,Nina,1,M44AS1,2S,C,7,1,0,,
Mather,4,44,A,Nina,2,M44AS2,3S,G,19,1,0,,
Mather,4,44,A,Nina,3,M44AS3,9S,E,19,1,0,,
Mather,4,44,B,Normal,1,M44BC1,8C,D,14,1,1,1,1.58
Mather,4,44,B,Normal,2,M44BC2,1C,B,6,1,1,3,3.83
Mather,4,44,B,Normal,3,M44BC3,9C,C,9,1,1,3,6.72
Mather,4,44,B,Nino,1,M44BN1,3N,C,11,1,1,6,10.24
Mather,4,44,B,Nino,2,M44BN2,3N,G,7,1,1,4,5.67
Mather,4,44,B,Nino,3,M44BN3,9N,H,20,1,1,5,12.75
Mather,4,44,B,Nina,1,M44BS1,9S,I,19,1,0,,
Mather,4,44,B,Nina,2,M44BS2,2S,C,11,1,0,,
Mather,4,44,B,Nina,3,M44BS3,4S,E,5,1,1,1,1.75
Mather,3,44,C,Normal,1,M44CC1,10C,E,9,1,1,2,4.03
Mather,3,44,C,Normal,2,M44CC2,9C,H,16,1,1,3,7.89
Mather,3,44,C,Normal,3,M44CC3,2C,I,11,1,1,2,4.46
Mather,3,44,C,Nino,1,M44CN1,8N,C,11,1,1,4,7.15
Mather,3,44,C,Nino,2,M44CN2,3N,I,3,0,0,0,
Mather,3,44,C,Nino,3,M44CN3,4N,A,5,1,1,3,3.34
Mather,3,44,C,Nina,1,M44CS1,10S,F,8,1,0,,
Mather,3,44,C,Nina,2,M44CS2,4S,J,12,1,1,1,1.786
Mather,3,44,C,Nina,3,M44CS3,6S,E,7,1,0,,
Mather,3,45,A,Normal,1,M45AC1,2C,F,6,1,1,4,8.59
Mather,3,45,A,Normal,2,M45AC2,4C,C,11,1,1,5,19.57
Mather,3,45,A,Normal,3,M45AC3,9C,I,1,1,1,4,8.52
Mather,3,45,A,Nino,1,M45AN1,6N,H,14,1,1,2,2.37
Mather,3,45,A,Nino,2,M45AN2,10N,G,7,1,1,2,2.26
Mather,3,45,A,Nino,3,M45AN3,11N,B,18,1,1,3,7.59
Mather,3,45,A,Nina,1,M45AS1,10S,A,15,1,1,1,5.062
Mather,3,45,A,Nina,2,M45AS2,3S,B,8,1,0,,
Mather,3,45,A,Nina,3,M45AS3,4S,E,13,1,1,2,9.961
Mather,1,45,B,Normal,1,M45BC1,1C,F,16,1,1,2,6.24
Mather,1,45,B,Normal,2,M45BC2,9C,D,20,1,1,1,3.32
Mather,1,45,B,Normal,3,M45BC3,3C,I,7,1,1,1,11.65
