positionID,packID,row,group.position,position,maternalID,paternalID,planting.notes,presence1,leafnumber1,notes1,presence2,leafnumber2,notes2,presence3,leafnumber3,notes3,presence4,branch4,flowering4,munched4,notes4,presence5,flowering5,munched5,notes5,presence6,notes6,presence7,notes7,notes8,presence9,flowering9,crispy.pods9,green.pods9,ground.pods9,pods.on.plant9,seed.ct,ground.seed.ct,green.seed.ct,notes9
3128,639,808,1,1,120,149,,1,2,,1,4,,1,7,,1,1,1,0,,1,1,0,,1,,1,4 pods collected off ground,,1,1,5,0,4,0,57,46,NA,only stem remaining
3129,639,808,1,1.1,120,149,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3130,639,808,1,1.2,120,149,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3131,640,808,3,2.8,158,160,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3132,640,808,3,2.9,158,160,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3133,640,808,3,3,158,160,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3134,640,808,3,3.1,158,160,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3135,640,808,3,3.2,158,160,,0,NA,,0,NA,,1,4,,1,0,0,0,,1,1,0,,1,,1,,collected off ground,1,1,1,3,1,5,12,8,28,munched
3136,641,808,5,4.8,145,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3137,641,808,5,4.9,145,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3138,641,808,5,5,145,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3139,641,808,5,5.1,145,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3140,641,808,5,5.2,145,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3141,642,808,7,6.8,75,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3142,642,808,7,6.9,75,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3143,642,808,7,7,75,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3144,642,808,7,7.1,75,36,,1,2,,1,4,,1,6,,1,0,1,0,,1,1,0,,1,,1,pods nearby,,1,1,0,0,0,0,NA,NA,NA,
3145,642,808,7,7.2,75,36,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3146,643,808,9,8.8,23,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3147,643,808,9,8.9,23,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3148,643,808,9,9,23,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3149,643,808,9,9.1,23,44,,1,2,,1,3,,1,7,,1,1,1,0,,1,1,0,,1,,1,,,1,1,0,0,0,0,NA,NA,NA,
3150,643,808,9,9.2,23,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3151,644,808,11,10.8,10,99,,1,3,,1,5,,1,8,,1,4,1,0,,1,1,0,,1,,1,5 pods collected off ground,,1,1,8,6,6,4,83,61,34,munched
3152,644,808,11,10.9,10,99,,0,NA,,1,0,,1,1,,1,2,0,0,,1,1,0,,1,,1,,,1,0,NA,NA,NA,NA,NA,NA,NA,munched
3153,644,808,11,11,10,99,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3154,644,808,11,11.1,10,99,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3155,644,808,11,11.2,10,99,,1,2,,1,0,,1,3,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3156,645,808,13,12.8,43,8,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3157,645,808,13,12.9,43,8,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,1,0,NA,NA,NA,NA,NA,NA,NA,
3158,645,808,13,13,43,8,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3159,645,808,13,13.1,43,8,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3160,645,808,13,13.2,43,8,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3161,646,808,15,14.8,85,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3162,646,808,15,14.9,85,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3163,646,808,15,15,85,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3164,646,808,15,15.1,85,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3165,646,808,15,15.2,85,44,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3166,647,808,17,16.8,40,127,,1,2,,1,4,,1,7,,1,0,1,0,,1,1,0,,1,,1,pods collected off ground; one seed missing,,1,1,0,0,4,0,NA,48,NA,
3167,647,808,17,16.9,40,127,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3168,647,808,17,17,40,127,,1,2,,1,4,,1,7,,1,0,1,0,,1,1,0,,1,,1,,,1,1,0,0,0,0,NA,NA,NA,
3169,647,808,17,17.1,40,127,,1,3,,1,5,,1,8,,1,0,1,0,,1,1,0,,1,,1,pods collected off ground,,1,1,0,0,3,1,NA,34,NA,munched
3170,647,808,17,17.2,40,127,,1,3,,1,4,,1,8,,1,0,1,0,,1,1,0,,1,munched,0,,,1,0,NA,NA,NA,NA,NA,NA,NA,
3171,648,808,19,18.8,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3172,648,808,19,18.9,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3173,648,808,19,19,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3174,648,808,19,19.1,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3175,648,808,19,19.2,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3176,649,808,21,20.8,173,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3177,649,808,21,20.9,173,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3178,649,808,21,21,173,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3179,649,808,21,21.1,173,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3180,649,808,21,21.2,173,63,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3181,650,808,23,22.8,172,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3182,650,808,23,22.9,172,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3183,650,808,23,23,172,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3184,650,808,23,23.1,172,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3185,650,808,23,23.2,172,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3186,651,808,25,24.8,117,15,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3187,651,808,25,24.9,117,15,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3188,651,808,25,25,117,15,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3189,651,808,25,25.1,117,15,,1,3,,1,4,,1,6,,1,0,0,0,,1,0,0,,1,,1,,,1,0,NA,NA,NA,NA,NA,NA,NA,
3190,651,808,25,25.2,117,15,,1,3,,1,5,,1,8,,1,0,0,0,,1,1,0,,1,,1,,,1,1,2,0,0,5,21,NA,NA,
3191,652,808,27,26.8,182,115,,1,2,,1,3,,1,7,,1,1,1,0,,1,1,0,,1,,1,pods collected off ground,,1,1,0,0,5,0,NA,69,NA,munched
3192,652,808,27,26.9,182,115,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3193,652,808,27,27,182,115,,1,3,,1,4,,1,8,,1,2,1,0,,1,1,0,,1,,1,,collected off ground,1,1,5,0,1,0,45,11,NA,only stem remaining; pods nearby
3194,652,808,27,27.1,182,115,,1,2,,1,4,,1,7,,1,3,1,0,,1,1,0,,1,,1,pods collected off ground,,1,1,0,0,4,3,NA,56,NA,only stem remaining
3195,652,808,27,27.2,182,115,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3196,653,808,29,28.8,43,8,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3197,653,808,29,28.9,43,8,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3198,653,808,29,29,43,8,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3199,653,808,29,29.1,43,8,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3200,653,808,29,29.2,43,8,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3201,654,808,31,30.8,147,163,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3202,654,808,31,30.9,147,163,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3203,654,808,31,31,147,163,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3204,654,808,31,31.1,147,163,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3205,654,808,31,31.2,147,163,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3206,655,808,33,32.8,182,115,,1,3,,1,4,,1,6,,1,0,0,0,,1,1,0,,1,,1,pods collected off ground,,1,1,0,0,4,0,NA,44,NA,only stem remaining
3207,655,808,33,32.9,182,115,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3208,655,808,33,33,182,115,,0,NA,,1,4,,1,4,,1,0,0,0,,1,1,0,,1,,1,,senescing,1,1,3,0,0,2,21,NA,NA,only stem remaining
3209,655,808,33,33.1,182,115,,1,3,,1,4,,1,6,,1,0,1,0,,1,1,0,,1,,1,,only stem remaining,1,1,6,0,0,0,59,NA,NA,
3210,655,808,33,33.2,182,115,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3211,656,808,35,34.8,69,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3212,656,808,35,34.9,69,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3213,656,808,35,35,69,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3214,656,808,35,35.1,69,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3215,656,808,35,35.2,69,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3216,657,808,37,36.8,39,28,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3217,657,808,37,36.9,39,28,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3218,657,808,37,37,39,28,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3219,657,808,37,37.1,39,28,,1,3,,1,5,,1,8,,1,1,1,0,,1,1,0,,1,,1,pods collected off ground,,1,1,0,0,1,0,NA,11,NA,only stem remaining
3220,657,808,37,37.2,39,28,,1,4,,1,6,,1,9,,1,0,1,0,,1,1,0,,1,,1,,,1,1,0,0,0,0,NA,NA,NA,
3221,658,808,39,38.8,30,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3222,658,808,39,38.9,30,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3223,658,808,39,39,30,38,,0,NA,,0,NA,,1,2,,1,0,0,0,,1,1,0,,1,,1,,,1,1,1,0,0,0,4,NA,NA,only stem remaining
3224,658,808,39,39.1,30,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3225,658,808,39,39.2,30,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3226,660,808,41,40.8,176,16,,0,NA,,0,NA,,0,NA,Presence3 & LeafNumber3 columns were left blank in the field; 0 & -9999 assumed,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3227,660,808,41,40.9,176,16,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3228,660,808,41,41,176,16,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3229,660,808,41,41.1,176,16,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3230,660,808,41,41.2,176,16,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3231,661,808,43,42.8,168,110,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3232,661,808,43,42.9,168,110,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3233,661,808,43,43,168,110,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3234,661,808,43,43.1,168,110,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3235,661,808,43,43.2,168,110,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3236,662,808,45,44.8,146,115,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3237,662,808,45,44.9,146,115,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3238,662,808,45,45,146,115,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3239,662,808,45,45.1,146,115,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3240,662,808,45,45.2,146,115,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3241,663,808,47,46.8,203,130,,1,2,,1,3,,1,5,,1,0,0,0,,1,1,0,,1,,1,,,1,1,4,0,0,0,43,NA,NA,collected 1 pod of uncertain ID; only stem remaining
3242,663,808,47,46.9,203,130,,1,2,,1,4,,1,5,,1,0,1,0,,1,1,0,,1,,1,,,1,1,8,0,0,0,91,NA,NA,
3243,663,808,47,47,203,130,,1,2,,1,3,,1,5,,1,0,0,0,,1,1,0,,1,,1,,,1,1,7,0,0,0,69,NA,NA,collected partial pods of uncertain ID; only stem remaining
3244,663,808,47,47.1,203,130,,0,NA,,0,NA,,1,2,,1,0,0,0,,1,1,0,,1,,1,,,1,1,0,0,0,0,NA,NA,NA,only stem remaining
3245,663,808,47,47.2,203,130,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3246,664,808,49,48.8,66,152,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3247,664,808,49,48.9,66,152,,1,3,,1,4,,1,7,,1,0,1,0,,1,1,0,,1,,1,,no pods remainging on plant; collected off ground,1,1,0,0,1,0,NA,12,NA,munched; pods nearby
3248,664,808,49,49,66,152,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3249,664,808,49,49.1,66,152,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3250,664,808,49,49.2,66,152,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3251,665,810,1,0.8,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3252,665,810,1,0.9,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3253,665,810,1,1,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3254,665,810,1,1.1,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3255,665,810,1,1.2,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3256,666,810,3,2.8,144,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3257,666,810,3,2.9,144,131,,1,2,,1,4,,1,6,,1,0,1,0,,1,1,0,,1,,1,,2 pods collected off ground,1,1,20,3,2,3,146,11,21,
3258,666,810,3,3,144,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3259,666,810,3,3.1,144,131,,1,2,,1,4,,1,6,,1,0,1,0,,1,1,0,,1,,1,,,1,1,11,6,0,9,90,NA,52,
3260,666,810,3,3.2,144,131,,1,2,,1,4,,1,7,,1,0,0,0,,1,1,0,,1,,1,,,1,1,3,1,0,3,13,NA,0,
3261,667,810,5,4.8,121,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3262,667,810,5,4.9,121,166,,1,3,,1,4,,1,7,,1,3,0,0,,1,1,0,,1,,1,stem dying back; 9 additional pedicels on dying stem; one seed missing,1 pod lost,1,1,25,6,0,8,75,NA,23,
3263,667,810,5,5,121,166,,0,NA,,1,2,,1,4,,1,0,0,0,,1,1,0,,1,,1,,,1,1,3,1,0,5,20,NA,12,
3264,667,810,5,5.1,121,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3265,667,810,5,5.2,121,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3266,668,810,7,6.8,117,15,,1,2,,1,3,,1,6,,1,3,1,0,,1,1,0,,1,,1,,"""munched",1,1,14,0,0,0,94,NA,NA,only stem remaining
3267,668,810,7,6.9,117,15,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3268,668,810,7,7,117,15,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3269,668,810,7,7.1,117,15,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3270,668,810,7,7.2,117,15,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3271,669,810,9,8.8,116,37,,1,3,,1,5,,1,8,,1,5,1,0,,1,1,0,,1,,1,,,1,1,39,62,0,84,164,NA,292,
3272,669,810,9,8.9,116,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3273,669,810,9,9,116,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3274,669,810,9,9.1,116,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3275,669,810,9,9.2,116,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
3276,670,810,11,10.8,56,15,*packet had 1 extra seed that was not planted,0,NA,,0,NA,,0,NA,,0,NA,NA,NA,,NA,NA,NA,,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,
