Site,Dam,Sire,Packet_ID,Planting_position,Germination,Surv_flwr,total_pods_collected,total_seeds,total_pods,Xloc,Yloc
ML,89,73,500,304-49.2,0,0,0,0,0,-22,49
ML,89,73,500,304-49.3,0,0,0,0,0,-22,49
ML,89,73,500,304-49.4,0,0,0,0,0,-22,49
ML,89,73,500,304-49.5,0,0,0,0,0,-22,49
ML,9,47,478,304-5.1,0,0,0,0,0,-22,5
ML,9,47,478,304-5.2,0,0,0,0,0,-22,5
ML,9,47,478,304-5.3,0,0,0,0,0,-22,5
ML,9,47,478,304-5.4,0,0,0,0,0,-22,5
ML,9,47,478,304-5.5,0,0,0,0,0,-22,5
ML,96,83,479,304-7.1,0,0,0,0,0,-22,7
ML,96,83,479,304-7.2,0,0,0,0,0,-22,7
ML,96,83,479,304-7.3,0,0,0,0,0,-22,7
ML,96,83,479,304-7.4,0,0,0,0,0,-22,7
ML,96,83,479,304-7.5,0,0,0,0,0,-22,7
ML,3,19,480,304-9.1,0,0,0,0,0,-22,9
ML,3,19,480,304-9.2,0,0,0,0,0,-22,9
ML,3,19,480,304-9.3,0,0,0,0,0,-22,9
ML,3,19,480,304-9.4,0,0,0,0,0,-22,9
ML,3,19,480,304-9.5,0,0,0,0,0,-22,9
ML,32,126,501,314-1.1,1,1,31,210,1544,-17,1
ML,32,126,501,314-1.2,0,0,0,0,0,-17,1
ML,32,126,501,314-1.3,1,1,33,203,1749,-17,1
ML,32,126,501,314-1.4,1,1,21,80,518,-17,1
ML,32,126,501,314-1.5,0,0,0,0,0,-17,1
ML,167,102,506,314-11.1,0,0,0,0,0,-17,11
ML,167,102,506,314-11.2,0,0,0,0,0,-17,11
ML,167,102,506,314-11.3,0,0,0,0,0,-17,11
ML,167,102,506,314-11.4,0,0,0,0,0,-17,11
ML,167,102,506,314-11.5,0,0,0,0,0,-17,11
ML,155,62,507,314-13.1,0,0,0,0,0,-17,13
ML,155,62,507,314-13.2,0,0,0,0,0,-17,13
ML,155,62,507,314-13.3,0,0,0,0,0,-17,13
ML,155,62,507,314-13.4,0,0,0,0,0,-17,13
ML,155,62,507,314-13.5,0,0,0,0,0,-17,13
ML,184,146,508,314-15.1,0,0,0,0,0,-17,15
ML,184,146,508,314-15.2,0,0,0,0,0,-17,15
ML,184,146,508,314-15.3,0,0,0,0,0,-17,15
ML,184,146,508,314-15.4,0,0,0,0,0,-17,15
ML,184,146,508,314-15.5,0,0,0,0,0,-17,15
ML,117,149,509,314-17.1,0,0,0,0,0,-17,17
ML,117,149,509,314-17.2,0,0,0,0,0,-17,17
ML,117,149,509,314-17.3,0,0,0,0,0,-17,17
ML,117,149,509,314-17.4,0,0,0,0,0,-17,17
ML,117,149,509,314-17.5,0,0,0,0,0,-17,17
ML,151,144,510,314-19.1,0,0,0,0,0,-17,19
ML,151,144,510,314-19.2,0,0,0,0,0,-17,19
ML,151,144,510,314-19.3,0,0,0,0,0,-17,19
ML,151,144,510,314-19.4,0,0,0,0,0,-17,19
ML,151,144,510,314-19.5,0,0,0,0,0,-17,19
ML,188,154,511,314-21.1,0,0,0,0,0,-17,21
ML,188,154,511,314-21.2,0,0,0,0,0,-17,21
ML,188,154,511,314-21.3,0,0,0,0,0,-17,21
ML,188,154,511,314-21.4,0,0,0,0,0,-17,21
ML,188,154,511,314-21.5,0,0,0,0,0,-17,21
ML,143,21,512,314-23.1,1,1,29,266,223,-17,23
ML,143,21,512,314-23.2,0,0,0,0,0,-17,23
ML,143,21,512,314-23.3,0,0,0,0,0,-17,23
ML,143,21,512,314-23.4,0,0,0,0,0,-17,23
ML,143,21,512,314-23.5,0,0,0,0,0,-17,23
ML,23,73,513,314-25.1,0,0,0,0,0,-17,25
ML,23,73,513,314-25.2,0,0,0,0,0,-17,25
ML,23,73,513,314-25.3,0,0,0,0,0,-17,25
ML,23,73,513,314-25.4,0,0,0,0,0,-17,25
ML,23,73,513,314-25.5,1,0,0,0,0,-17,25
ML,45,146,514,314-27.1,0,0,0,0,0,-17,27
ML,45,146,514,314-27.2,0,0,0,0,0,-17,27
ML,45,146,514,314-27.3,0,0,0,0,0,-17,27
ML,45,146,514,314-27.4,0,0,0,0,0,-17,27
ML,45,146,514,314-27.5,0,0,0,0,0,-17,27
ML,23,73,515,314-29.1,0,0,0,0,0,-17,29
ML,23,73,515,314-29.2,0,0,0,0,0,-17,29
ML,23,73,515,314-29.3,1,1,45,340,783,-17,29
ML,23,73,515,314-29.4,0,0,0,0,0,-17,29
ML,23,73,515,314-29.5,0,0,0,0,0,-17,29
ML,181,141,502,314-3.1,0,0,0,0,0,-17,3
ML,181,141,502,314-3.2,0,0,0,0,0,-17,3
ML,181,141,502,314-3.3,0,0,0,0,0,-17,3
ML,181,141,502,314-3.4,0,0,0,0,0,-17,3
ML,181,141,502,314-3.5,0,0,0,0,0,-17,3
ML,128,102,516,314-31.1,0,0,0,0,0,-17,31
ML,128,102,516,314-31.2,0,0,0,0,0,-17,31
ML,128,102,516,314-31.3,0,0,0,0,0,-17,31
ML,128,102,516,314-31.4,0,0,0,0,0,-17,31
ML,128,102,516,314-31.5,0,0,0,0,0,-17,31
ML,135,19,517,314-33.1,0,0,0,0,0,-17,33
ML,135,19,517,314-33.2,0,0,0,0,0,-17,33
ML,135,19,517,314-33.3,0,0,0,0,0,-17,33
ML,135,19,517,314-33.4,0,0,0,0,0,-17,33
ML,135,19,517,314-33.5,0,0,0,0,0,-17,33
ML,60,198,518,314-35.1,0,0,0,0,0,-17,35
ML,60,198,518,314-35.2,0,0,0,0,0,-17,35
ML,60,198,518,314-35.3,0,0,0,0,0,-17,35
ML,60,198,518,314-35.4,0,0,0,0,0,-17,35
ML,60,198,518,314-35.5,0,0,0,0,0,-17,35
ML,84,65,519,314-37.1,0,0,0,0,0,-17,37
ML,84,65,519,314-37.2,0,0,0,0,0,-17,37
ML,84,65,519,314-37.3,0,0,0,0,0,-17,37
ML,84,65,519,314-37.4,0,0,0,0,0,-17,37
ML,84,65,519,314-37.5,0,0,0,0,0,-17,37
ML,101,133,520,314-39.1,0,0,0,0,0,-17,39
ML,101,133,520,314-39.2,0,0,0,0,0,-17,39
ML,101,133,520,314-39.3,0,0,0,0,0,-17,39
ML,101,133,520,314-39.4,0,0,0,0,0,-17,39
ML,101,133,520,314-39.5,0,0,0,0,0,-17,39
ML,130,200,521,314-41.1,0,0,0,0,0,-17,41
ML,130,200,521,314-41.2,0,0,0,0,0,-17,41
ML,130,200,521,314-41.3,0,0,0,0,0,-17,41
ML,130,200,521,314-41.4,0,0,0,0,0,-17,41
ML,130,200,521,314-41.5,0,0,0,0,0,-17,41
ML,48,149,522,314-43.1,0,0,0,0,0,-17,43
ML,48,149,522,314-43.2,0,0,0,0,0,-17,43
ML,48,149,522,314-43.3,0,0,0,0,0,-17,43
ML,48,149,522,314-43.4,0,0,0,0,0,-17,43
ML,48,149,522,314-43.5,0,0,0,0,0,-17,43
ML,5,21,523,314-45.1,0,0,0,0,0,-17,45
ML,5,21,523,314-45.2,0,0,0,0,0,-17,45
ML,5,21,523,314-45.3,0,0,0,0,0,-17,45
ML,5,21,523,314-45.4,1,1,59,737,132,-17,45
ML,5,21,523,314-45.5,0,0,0,0,0,-17,45
ML,100,127,524,314-47.1,0,0,0,0,0,-17,47
ML,100,127,524,314-47.2,0,0,0,0,0,-17,47
ML,100,127,524,314-47.3,0,0,0,0,0,-17,47
ML,100,127,524,314-47.4,0,0,0,0,0,-17,47
ML,100,127,524,314-47.5,0,0,0,0,0,-17,47
ML,159,67,525,314-49.1,0,0,0,0,0,-17,49
ML,159,67,525,314-49.2,0,0,0,0,0,-17,49
ML,159,67,525,314-49.3,0,0,0,0,0,-17,49
ML,159,67,525,314-49.4,0,0,0,0,0,-17,49
ML,159,67,525,314-49.5,0,0,0,0,0,-17,49
ML,95,44,503,314-5.1,0,0,0,0,0,-17,5
ML,95,44,503,314-5.2,0,0,0,0,0,-17,5
ML,95,44,503,314-5.3,0,0,0,0,0,-17,5
ML,95,44,503,314-5.4,0,0,0,0,0,-17,5
ML,95,44,503,314-5.5,0,0,0,0,0,-17,5
ML,24,75,504,314-7.1,0,0,0,0,0,-17,7
ML,24,75,504,314-7.2,0,0,0,0,0,-17,7
ML,24,75,504,314-7.3,0,0,0,0,0,-17,7
ML,24,75,504,314-7.4,0,0,0,0,0,-17,7
ML,24,75,504,314-7.5,0,0,0,0,0,-17,7
ML,160,69,505,314-9.1,0,0,0,0,0,-17,9
ML,160,69,505,314-9.2,0,0,0,0,0,-17,9
ML,160,69,505,314-9.3,0,0,0,0,0,-17,9
ML,160,69,505,314-9.4,0,0,0,0,0,-17,9
ML,160,69,505,314-9.5,0,0,0,0,0,-17,9
ML,184,146,526,316-1.1,0,0,0,0,0,-16,1
ML,184,146,526,316-1.2,0,0,0,0,0,-16,1
ML,184,146,526,316-1.3,0,0,0,0,0,-16,1
ML,184,146,526,316-1.4,0,0,0,0,0,-16,1
ML,184,146,526,316-1.5,0,0,0,0,0,-16,1
ML,152,20,531,316-11.1,0,0,0,0,0,-16,11
ML,152,20,531,316-11.2,0,0,0,0,0,-16,11
ML,152,20,531,316-11.3,0,0,0,0,0,-16,11
ML,152,20,531,316-11.4,0,0,0,0,0,-16,11
ML,152,20,531,316-11.5,0,0,0,0,0,-16,11
ML,120,163,532,316-13.1,0,0,0,0,0,-16,13
ML,120,163,532,316-13.2,0,0,0,0,0,-16,13
ML,120,163,532,316-13.3,0,0,0,0,0,-16,13
ML,120,163,532,316-13.4,0,0,0,0,0,-16,13
ML,120,163,532,316-13.5,0,0,0,0,0,-16,13
ML,199,200,533,316-15.1,0,0,0,0,0,-16,15
ML,199,200,533,316-15.2,0,0,0,0,0,-16,15
ML,199,200,533,316-15.3,0,0,0,0,0,-16,15
ML,199,200,533,316-15.4,0,0,0,0,0,-16,15
ML,199,200,533,316-15.5,0,0,0,0,0,-16,15
ML,58,187,534,316-17.1,0,0,0,0,0,-16,17
ML,58,187,534,316-17.2,0,0,0,0,0,-16,17
ML,58,187,534,316-17.3,0,0,0,0,0,-16,17
ML,58,187,534,316-17.4,0,0,0,0,0,-16,17
ML,58,187,534,316-17.5,0,0,0,0,0,-16,17
ML,26,85,535,316-19.1,0,0,0,0,0,-16,19
ML,26,85,535,316-19.2,0,0,0,0,0,-16,19
ML,26,85,535,316-19.3,0,0,0,0,0,-16,19
ML,26,85,535,316-19.4,0,0,0,0,0,-16,19
ML,26,85,535,316-19.5,0,0,0,0,0,-16,19
ML,195,196,536,316-21.1,0,0,0,0,0,-16,21
ML,195,196,536,316-21.2,0,0,0,0,0,-16,21
ML,195,196,536,316-21.3,0,0,0,0,0,-16,21
ML,195,196,536,316-21.4,0,0,0,0,0,-16,21
ML,195,196,536,316-21.5,0,0,0,0,0,-16,21
ML,118,154,537,316-23.1,0,0,0,0,0,-16,23
ML,118,154,537,316-23.2,0,0,0,0,0,-16,23
ML,118,154,537,316-23.3,0,0,0,0,0,-16,23
ML,118,154,537,316-23.4,0,0,0,0,0,-16,23
ML,118,154,537,316-23.5,0,0,0,0,0,-16,23
ML,165,83,538,316-25.1,0,0,0,0,0,-16,25
ML,165,83,538,316-25.2,0,0,0,0,0,-16,25
ML,165,83,538,316-25.3,0,0,0,0,0,-16,25
ML,165,83,538,316-25.4,0,0,0,0,0,-16,25
ML,165,83,538,316-25.5,0,0,0,0,0,-16,25
ML,115,146,539,316-27.1,0,0,0,0,0,-16,27
ML,115,146,539,316-27.2,0,0,0,0,0,-16,27
ML,115,146,539,316-27.3,0,0,0,0,0,-16,27
ML,115,146,539,316-27.4,0,0,0,0,0,-16,27
ML,115,146,539,316-27.5,0,0,0,0,0,-16,27
ML,185,147,540,316-29.1,0,0,0,0,0,-16,29
ML,185,147,540,316-29.2,1,1,40,424,243,-16,29
ML,185,147,540,316-29.3,0,0,0,0,0,-16,29
ML,185,147,540,316-29.4,0,0,0,0,0,-16,29
ML,185,147,540,316-29.5,1,1,78,561,824,-16,29
ML,12,61,527,316-3.1,0,0,0,0,0,-16,3
ML,12,61,527,316-3.2,0,0,0,0,0,-16,3
ML,12,61,527,316-3.3,0,0,0,0,0,-16,3
ML,12,61,527,316-3.4,0,0,0,0,0,-16,3
ML,12,61,527,316-3.5,0,0,0,0,0,-16,3
ML,58,187,541,316-31.1,0,0,0,0,0,-16,31
ML,58,187,541,316-31.2,0,0,0,0,0,-16,31
ML,58,187,541,316-31.3,0,0,0,0,0,-16,31
ML,58,187,541,316-31.4,0,0,0,0,0,-16,31
ML,58,187,541,316-31.5,0,0,0,0,0,-16,31
ML,28,61,542,316-33.1,0,0,0,0,0,-16,33
ML,28,61,542,316-33.2,0,0,0,0,0,-16,33
ML,28,61,542,316-33.3,0,0,0,0,0,-16,33
ML,28,61,542,316-33.4,0,0,0,0,0,-16,33
ML,28,61,542,316-33.5,0,0,0,0,0,-16,33
ML,82,62,543,316-35.1,0,0,0,0,0,-16,35
ML,82,62,543,316-35.2,0,0,0,0,0,-16,35
ML,82,62,543,316-35.3,0,0,0,0,0,-16,35
ML,82,62,543,316-35.4,0,0,0,0,0,-16,35
ML,82,62,543,316-35.5,0,0,0,0,0,-16,35
ML,176,138,544,316-37.1,0,0,0,0,0,-16,37
ML,176,138,544,316-37.2,0,0,0,0,0,-16,37
ML,176,138,544,316-37.3,0,0,0,0,0,-16,37
ML,176,138,544,316-37.4,0,0,0,0,0,-16,37
ML,176,138,544,316-37.5,0,0,0,0,0,-16,37
ML,175,136,545,316-39.1,0,0,0,0,0,-16,39
ML,175,136,545,316-39.2,0,0,0,0,0,-16,39
ML,175,136,545,316-39.3,0,0,0,0,0,-16,39
ML,175,136,545,316-39.4,0,0,0,0,0,-16,39
ML,175,136,545,316-39.5,0,0,0,0,0,-16,39
ML,3,19,546,316-41.1,0,0,0,0,0,-16,41
ML,3,19,546,316-41.2,0,0,0,0,0,-16,41
ML,3,19,546,316-41.3,0,0,0,0,0,-16,41
ML,3,19,546,316-41.4,0,0,0,0,0,-16,41
ML,3,19,546,316-41.5,0,0,0,0,0,-16,41
ML,41,141,547,316-43.1,0,0,0,0,0,-16,43
ML,41,141,547,316-43.2,0,0,0,0,0,-16,43
ML,41,141,547,316-43.3,0,0,0,0,0,-16,43
ML,41,141,547,316-43.4,0,0,0,0,0,-16,43
ML,41,141,547,316-43.5,0,0,0,0,0,-16,43
ML,31,113,548,316-45.1,0,0,0,0,0,-16,45
ML,31,113,548,316-45.2,0,0,0,0,0,-16,45
ML,31,113,548,316-45.3,0,0,0,0,0,-16,45
ML,31,113,548,316-45.4,0,0,0,0,0,-16,45
ML,31,113,548,316-45.5,0,0,0,0,0,-16,45
ML,74,21,549,316-47.1,0,0,0,0,0,-16,47
ML,74,21,549,316-47.2,0,0,0,0,0,-16,47
ML,74,21,549,316-47.3,0,0,0,0,0,-16,47
ML,74,21,549,316-47.4,0,0,0,0,0,-16,47
ML,74,21,549,316-47.5,0,0,0,0,0,-16,47
ML,148,44,550,316-49.1,0,0,0,0,0,-16,49
ML,148,44,550,316-49.2,0,0,0,0,0,-16,49
ML,148,44,550,316-49.3,0,0,0,0,0,-16,49
ML,148,44,550,316-49.4,0,0,0,0,0,-16,49
ML,148,44,550,316-49.5,0,0,0,0,0,-16,49
ML,24,75,528,316-5.1,0,0,0,0,0,-16,5
ML,24,75,528,316-5.2,0,0,0,0,0,-16,5
ML,24,75,528,316-5.3,0,0,0,0,0,-16,5
ML,24,75,528,316-5.4,0,0,0,0,0,-16,5
ML,24,75,528,316-5.5,0,0,0,0,0,-16,5
ML,110,142,529,316-7.1,0,0,0,0,0,-16,7
ML,110,142,529,316-7.2,0,0,0,0,0,-16,7
ML,110,142,529,316-7.3,0,0,0,0,0,-16,7
ML,110,142,529,316-7.4,0,0,0,0,0,-16,7
ML,110,142,529,316-7.5,0,0,0,0,0,-16,7
ML,131,6,530,316-9.1,0,0,0,0,0,-16,9
ML,131,6,530,316-9.2,0,0,0,0,0,-16,9
ML,131,6,530,316-9.3,0,0,0,0,0,-16,9
ML,131,6,530,316-9.4,0,0,0,0,0,-16,9
ML,131,6,530,316-9.5,0,0,0,0,0,-16,9
ML,2,17,551,318-1.1,0,0,0,0,0,-15,1
ML,2,17,551,318-1.2,0,0,0,0,0,-15,1
ML,2,17,551,318-1.3,0,0,0,0,0,-15,1
ML,2,17,551,318-1.4,0,0,0,0,0,-15,1
ML,2,17,551,318-1.5,0,0,0,0,0,-15,1
ML,33,139,556,318-11.1,0,0,0,0,0,-15,11
ML,33,139,556,318-11.2,0,0,0,0,0,-15,11
ML,33,139,556,318-11.3,0,0,0,0,0,-15,11
ML,33,139,556,318-11.4,0,0,0,0,0,-15,11
ML,33,139,556,318-11.5,0,0,0,0,0,-15,11
ML,97,111,557,318-13.1,0,0,0,0,0,-15,13
ML,97,111,557,318-13.2,0,0,0,0,0,-15,13
ML,97,111,557,318-13.3,0,0,0,0,0,-15,13
ML,97,111,557,318-13.4,0,0,0,0,0,-15,13
ML,97,111,557,318-13.5,0,0,0,0,0,-15,13
ML,99,126,558,318-15.1,0,0,0,0,0,-15,15
ML,99,126,558,318-15.2,0,0,0,0,0,-15,15
ML,99,126,558,318-15.3,0,0,0,0,0,-15,15
ML,99,126,558,318-15.4,0,0,0,0,0,-15,15
ML,99,126,558,318-15.5,0,0,0,0,0,-15,15
ML,162,75,559,318-17.1,0,0,0,0,0,-15,17
ML,162,75,559,318-17.2,0,0,0,0,0,-15,17
ML,162,75,559,318-17.3,0,0,0,0,0,-15,17
ML,162,75,559,318-17.4,0,0,0,0,0,-15,17
ML,162,75,559,318-17.5,0,0,0,0,0,-15,17
ML,184,146,560,318-19.1,0,0,0,0,0,-15,19
ML,184,146,560,318-19.2,0,0,0,0,0,-15,19
ML,184,146,560,318-19.3,0,0,0,0,0,-15,19
ML,184,146,560,318-19.4,0,0,0,0,0,-15,19
ML,184,146,560,318-19.5,1,1,50,634,1198,-15,19
ML,179,139,561,318-21.1,0,0,0,0,0,-15,21
ML,179,139,561,318-21.2,0,0,0,0,0,-15,21
ML,179,139,561,318-21.3,0,0,0,0,0,-15,21
ML,179,139,561,318-21.4,0,0,0,0,0,-15,21
ML,179,139,561,318-21.5,0,0,0,0,0,-15,21
ML,10,61,562,318-23.1,0,0,0,0,0,-15,23
ML,10,61,562,318-23.2,0,0,0,0,0,-15,23
ML,10,61,562,318-23.3,0,0,0,0,0,-15,23
ML,10,61,562,318-23.4,0,0,0,0,0,-15,23
ML,10,61,562,318-23.5,1,1,59,518,750,-15,23
ML,199,200,563,318-25.1,0,0,0,0,0,-15,25
ML,199,200,563,318-25.2,0,0,0,0,0,-15,25
ML,199,200,563,318-25.3,0,0,0,0,0,-15,25
ML,199,200,563,318-25.4,0,0,0,0,0,-15,25
ML,199,200,563,318-25.5,0,0,0,0,0,-15,25
ML,2,17,564,318-27.1,0,0,0,0,0,-15,27
ML,2,17,564,318-27.2,0,0,0,0,0,-15,27
ML,2,17,564,318-27.3,0,0,0,0,0,-15,27
ML,2,17,564,318-27.4,0,0,0,0,0,-15,27
ML,2,17,564,318-27.5,0,0,0,0,0,-15,27
ML,36,134,565,318-29.1,0,0,0,0,0,-15,29
ML,36,134,565,318-29.2,0,0,0,0,0,-15,29
ML,36,134,565,318-29.3,0,0,0,0,0,-15,29
ML,36,134,565,318-29.4,0,0,0,0,0,-15,29
ML,36,134,565,318-29.5,0,0,0,0,0,-15,29
ML,161,73,552,318-3.1,0,0,0,0,0,-15,3
ML,161,73,552,318-3.2,0,0,0,0,0,-15,3
ML,161,73,552,318-3.3,0,0,0,0,0,-15,3
ML,161,73,552,318-3.4,0,0,0,0,0,-15,3
ML,161,73,552,318-3.5,0,0,0,0,0,-15,3
ML,49,154,566,318-31.1,0,0,0,0,0,-15,31
ML,49,154,566,318-31.2,0,0,0,0,0,-15,31
ML,49,154,566,318-31.3,0,0,0,0,0,-15,31
ML,49,154,566,318-31.4,0,0,0,0,0,-15,31
ML,49,154,566,318-31.5,0,0,0,0,0,-15,31
ML,165,83,567,318-33.1,0,0,0,0,0,-15,33
ML,165,83,567,318-33.2,0,0,0,0,0,-15,33
ML,165,83,567,318-33.3,0,0,0,0,0,-15,33
ML,165,83,567,318-33.4,0,0,0,0,0,-15,33
ML,165,83,567,318-33.5,0,0,0,0,0,-15,33
ML,131,6,568,318-35.1,0,0,0,0,0,-15,35
ML,131,6,568,318-35.2,0,0,0,0,0,-15,35
ML,131,6,568,318-35.3,0,0,0,0,0,-15,35
ML,131,6,568,318-35.4,0,0,0,0,0,-15,35
ML,131,6,568,318-35.5,0,0,0,0,0,-15,35
ML,169,57,569,318-37.1,0,0,0,0,0,-15,37
ML,169,57,569,318-37.2,0,0,0,0,0,-15,37
ML,169,57,569,318-37.3,0,0,0,0,0,-15,37
ML,169,57,569,318-37.4,0,0,0,0,0,-15,37
ML,169,57,569,318-37.5,0,0,0,0,0,-15,37
ML,97,111,570,318-39.1,0,0,0,0,0,-15,39
ML,97,111,570,318-39.2,0,0,0,0,0,-15,39
ML,97,111,570,318-39.3,0,0,0,0,0,-15,39
ML,97,111,570,318-39.4,0,0,0,0,0,-15,39
ML,97,111,570,318-39.5,0,0,0,0,0,-15,39
ML,182,142,571,318-41.1,0,0,0,0,0,-15,41
ML,182,142,571,318-41.2,0,0,0,0,0,-15,41
ML,182,142,571,318-41.3,0,0,0,0,0,-15,41
ML,182,142,571,318-41.4,0,0,0,0,0,-15,41
ML,182,142,571,318-41.5,0,0,0,0,0,-15,41
ML,125,196,572,318-43.1,0,0,0,0,0,-15,43
ML,125,196,572,318-43.2,0,0,0,0,0,-15,43
ML,125,196,572,318-43.3,0,0,0,0,0,-15,43
ML,125,196,572,318-43.4,0,0,0,0,0,-15,43
ML,125,196,572,318-43.5,0,0,0,0,0,-15,43
ML,192,177,573,318-45.1,0,0,0,0,0,-15,45
ML,192,177,573,318-45.2,0,0,0,0,0,-15,45
ML,192,177,573,318-45.3,0,0,0,0,0,-15,45
ML,192,177,573,318-45.4,0,0,0,0,0,-15,45
ML,192,177,573,318-45.5,0,0,0,0,0,-15,45
ML,160,69,574,318-47.1,0,0,0,0,0,-15,47
ML,160,69,574,318-47.2,0,0,0,0,0,-15,47
ML,160,69,574,318-47.3,0,0,0,0,0,-15,47
ML,160,69,574,318-47.4,0,0,0,0,0,-15,47
ML,160,69,574,318-47.5,0,0,0,0,0,-15,47
ML,155,62,575,318-49.1,0,0,0,0,0,-15,49
ML,155,62,575,318-49.2,0,0,0,0,0,-15,49
ML,155,62,575,318-49.3,0,0,0,0,0,-15,49
ML,155,62,575,318-49.4,0,0,0,0,0,-15,49
ML,155,62,575,318-49.5,0,0,0,0,0,-15,49
ML,189,158,553,318-5.1,0,0,0,0,0,-15,5
ML,189,158,553,318-5.2,0,0,0,0,0,-15,5
ML,189,158,553,318-5.3,0,0,0,0,0,-15,5
ML,189,158,553,318-5.4,0,0,0,0,0,-15,5
ML,189,158,553,318-5.5,0,0,0,0,0,-15,5
ML,172,140,554,318-7.1,0,0,0,0,0,-15,7
ML,172,140,554,318-7.2,1,1,50,471,1335,-15,7
ML,172,140,554,318-7.3,0,0,0,0,0,-15,7
ML,172,140,554,318-7.4,0,0,0,0,0,-15,7
ML,172,140,554,318-7.5,0,0,0,0,0,-15,7
ML,14,65,555,318-9.1,0,0,0,0,0,-15,9
ML,14,65,555,318-9.2,0,0,0,0,0,-15,9
ML,14,65,555,318-9.3,0,0,0,0,0,-15,9
ML,14,65,555,318-9.4,0,0,0,0,0,-15,9
ML,14,65,555,318-9.5,0,0,0,0,0,-15,9
ML,16,6,576,324-1.1,0,0,0,0,0,-12,1
ML,16,6,576,324-1.2,0,0,0,0,0,-12,1
ML,16,6,576,324-1.3,0,0,0,0,0,-12,1
ML,16,6,576,324-1.4,0,0,0,0,0,-12,1
ML,16,6,576,324-1.5,0,0,0,0,0,-12,1
ML,78,47,581,324-11.1,0,0,0,0,0,-12,11
ML,78,47,581,324-11.2,0,0,0,0,0,-12,11
ML,78,47,581,324-11.3,0,0,0,0,0,-12,11
ML,78,47,581,324-11.4,0,0,0,0,0,-12,11
ML,78,47,581,324-11.5,0,0,0,0,0,-12,11
ML,180,140,582,324-13.1,1,1,18,116,33,-12,13
ML,180,140,582,324-13.2,0,0,0,0,0,-12,13
ML,180,140,582,324-13.3,1,1,5,43,38,-12,13
ML,180,140,582,324-13.4,0,0,0,0,0,-12,13
ML,180,140,582,324-13.5,1,1,182,1538,1565,-12,13
ML,13,62,583,324-15.1,0,0,0,0,0,-12,15
ML,13,62,583,324-15.2,0,0,0,0,0,-12,15
ML,13,62,583,324-15.3,0,0,0,0,0,-12,15
ML,13,62,583,324-15.4,0,0,0,0,0,-12,15
ML,13,62,583,324-15.5,0,0,0,0,0,-12,15
ML,101,133,584,324-17.1,0,0,0,0,0,-12,17
ML,101,133,584,324-17.2,0,0,0,0,0,-12,17
ML,101,133,584,324-17.3,0,0,0,0,0,-12,17
ML,101,133,584,324-17.4,0,0,0,0,0,-12,17
ML,101,133,584,324-17.5,0,0,0,0,0,-12,17
ML,116,147,585,324-19.1,0,0,0,0,0,-12,19
ML,116,147,585,324-19.2,0,0,0,0,0,-12,19
ML,116,147,585,324-19.3,0,0,0,0,0,-12,19
ML,116,147,585,324-19.4,0,0,0,0,0,-12,19
ML,116,147,585,324-19.5,0,0,0,0,0,-12,19
ML,106,138,586,324-21.1,0,0,0,0,0,-12,21
ML,106,138,586,324-21.2,0,0,0,0,0,-12,21
ML,106,138,586,324-21.3,0,0,0,0,0,-12,21
ML,106,138,586,324-21.4,1,1,50,545,953,-12,21
ML,106,138,586,324-21.5,0,0,0,0,0,-12,21
ML,173,133,587,324-23.1,0,0,0,0,0,-12,23
ML,173,133,587,324-23.2,1,1,37,386,462,-12,23
ML,173,133,587,324-23.3,0,0,0,0,0,-12,23
ML,173,133,587,324-23.4,0,0,0,0,0,-12,23
ML,173,133,587,324-23.5,0,0,0,0,0,-12,23
ML,160,69,588,324-25.1,0,0,0,0,0,-12,25
ML,160,69,588,324-25.2,0,0,0,0,0,-12,25
ML,160,69,588,324-25.3,0,0,0,0,0,-12,25
ML,160,69,588,324-25.4,0,0,0,0,0,-12,25
ML,160,69,588,324-25.5,0,0,0,0,0,-12,25
ML,151,144,589,324-27.1,0,0,0,0,0,-12,27
ML,151,144,589,324-27.2,0,0,0,0,0,-12,27
ML,151,144,589,324-27.3,0,0,0,0,0,-12,27
ML,151,144,589,324-27.4,0,0,0,0,0,-12,27
ML,151,144,589,324-27.5,0,0,0,0,0,-12,27
ML,58,187,590,324-29.1,0,0,0,0,0,-12,29
ML,58,187,590,324-29.2,0,0,0,0,0,-12,29
ML,58,187,590,324-29.3,0,0,0,0,0,-12,29
ML,58,187,590,324-29.4,0,0,0,0,0,-12,29
ML,58,187,590,324-29.5,0,0,0,0,0,-12,29
ML,181,141,577,324-3.1,0,0,0,0,0,-12,3
ML,181,141,577,324-3.2,0,0,0,0,0,-12,3
ML,181,141,577,324-3.3,1,1,121,969,1020,-12,3
ML,181,141,577,324-3.4,0,0,0,0,0,-12,3
ML,181,141,577,324-3.5,0,0,0,0,0,-12,3
ML,190,163,591,324-31.1,0,0,0,0,0,-12,31
ML,190,163,591,324-31.2,0,0,0,0,0,-12,31
ML,190,163,591,324-31.3,0,0,0,0,0,-12,31
ML,190,163,591,324-31.4,0,0,0,0,0,-12,31
ML,190,163,591,324-31.5,0,0,0,0,0,-12,31
ML,181,141,592,324-33.1,0,0,0,0,0,-12,33
ML,181,141,592,324-33.2,0,0,0,0,0,-12,33
ML,181,141,592,324-33.3,0,0,0,0,0,-12,33
ML,181,141,592,324-33.4,0,0,0,0,0,-12,33
ML,181,141,592,324-33.5,0,0,0,0,0,-12,33
